id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
12256,Ted Cruz,1,yes,1,Positive,1,None of the above,1,,MichaelHuff52,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:24,6.29E+17,"San Antonio, TX",Central Time (US & Canada)
12258,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,Hstockpicks,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:24,6.29E+17,,
12259,Ted Cruz,0.7045,yes,1,Negative,0.375,None of the above,0.6705,,tbird_goinggalt,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:24,6.29E+17,"Kalamazoo, Michigan",Eastern Time (US & Canada)
12261,Donald Trump,1,yes,1,Negative,0.7065,FOX News or Moderators,1,,BaptistJohnthe,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:24,6.29E+17,SW Virginia Patriot..,
12262,Donald Trump,1,yes,1,Negative,1,None of the above,0.663,,coastie,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:24,6.29E+17,"Asheville, NC",Eastern Time (US & Canada)
12263,Ted Cruz,1,yes,1,Positive,0.6742,None of the above,1,,ConservativeCF,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:24,6.29E+17,,Eastern Time (US & Canada)
12264,Donald Trump,1,yes,1,Positive,0.6522,FOX News or Moderators,1,,moonraker690,,68,,,"RT @RWSurferGirl: I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? _ª___ª_ô #GOPDebates  #GOPDebate",,8/6/15 19:24,6.29E+17,,
12265,Donald Trump,1,yes,1,Negative,1,Racial issues,1,,zachdcarter,,1,,,Democrats should pay attention to Trump's performance tonight. He's still a racist. But everything he says is popular. #GOPDebates,,8/6/15 19:24,6.29E+17,"Washington, DC",Quito
12268,Donald Trump,1,yes,1,Positive,0.3426,FOX News or Moderators,1,,dudeinchicago,,66,,,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead _ª___ª_ô #GOPD_Ñ_,,8/6/15 19:24,6.29E+17,,
12270,Ted Cruz,0.6533,yes,1,Negative,0.6891,None of the above,1,,Erosunique,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ª___ª_ô #GOPDebate  #G_Ñ_",,8/6/15 19:23,6.29E+17,Milan-Italy,Rome
12272,Donald Trump,0.6897,yes,1,Negative,0.6552,FOX News or Moderators,1,,rick_leroux,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,,
12273,Donald Trump,1,yes,1,Negative,0.6404,FOX News or Moderators,1,,ulynne,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,"New Jersey, USA",Eastern Time (US & Canada)
12274,Donald Trump,1,yes,1,Negative,0.6848,FOX News or Moderators,1,,abby_conlon,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,,Central Time (US & Canada)
12275,Ted Cruz,1,yes,1,Positive,1,None of the above,1,,jajulierangelo,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:23,6.29E+17,,
12276,Donald Trump,1,yes,1,Negative,0.6667,FOX News or Moderators,1,,PJimmy18,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,FEMA Camp Zone lV,Atlantic Time (Canada)
12277,Donald Trump,1,yes,1,Negative,0.687,None of the above,1,,liamjlhill,,0,,,"Trump threatening to run as independent if he doesn't win the nomination. Who does that remind me of?
#GOPdebates http://t.co/14wFPz4qoW",,8/6/15 19:23,6.29E+17,London,London
12286,Donald Trump,1,yes,1,Positive,0.6735,FOX News or Moderators,1,,JoeMan50,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:23,6.29E+17,SE Pennsylvania,Eastern Time (US & Canada)
12287,Ted Cruz,1,yes,1,Positive,0.6667,None of the above,0.6889,,tmcs28,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:23,6.29E+17,,Eastern Time (US & Canada)
12291,Donald Trump,1,yes,1,Positive,0.3371,FOX News or Moderators,1,,CookieKL,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,abyss with a flicker of light ,Mountain Time (US & Canada)
12297,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,0.6364,,ConservativeGM,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,"Anytown, NJ",Eastern Time (US & Canada)
12305,Donald Trump,0.7045,yes,1,Positive,0.7045,FOX News or Moderators,1,,TheTreasuryGrp,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:23,6.29E+17,"Long Island,  NY",Eastern Time (US & Canada)
12306,Donald Trump,1,yes,1,Negative,0.6477,None of the above,1,,zeepman,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:23,6.29E+17,,Central Time (US & Canada)
12309,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,thedominator939,,1,,,@megynkelly @BretBaier Shame on you both. How much did you all get paid to attack Trump? #GOPDebates #FoxNews,,8/6/15 19:23,6.29E+17,,
12314,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,0.6421,,LadyB117,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:23,6.29E+17,,Eastern Time (US & Canada)
12315,Donald Trump,1,yes,1,Negative,0.6882,None of the above,1,,03forester,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:23,6.29E+17,,
12317,Donald Trump,1,yes,1,Negative,0.6328,FOX News or Moderators,1,,LoverFaceDaNerd,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,shleep mode,Central Time (US & Canada)
12318,Donald Trump,1,yes,1,Negative,0.7111,FOX News or Moderators,0.6778,,blondspacecadet,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,Heart of Dixie,Central Time (US & Canada)
12319,Ted Cruz,1,yes,1,Positive,1,None of the above,1,,ChrisOmegallc,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:23,6.29E+17,NJ,Eastern Time (US & Canada)
12321,Donald Trump,1,yes,1,Positive,0.6739,FOX News or Moderators,1,,Vaittyy,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,BU | ï¥ï£ï_ | Nursing ,
12322,Donald Trump,1,yes,1,Negative,0.6877,None of the above,0.6877,,jcdwms,,9,,,"RT @marymauldin: Dig into everyone's financials if you are doing that to #Trump ! 
#GOPDebates",,8/6/15 19:23,6.29E+17,God bless America!,Central Time (US & Canada)
12323,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,Perfectly_Laura,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,_É_  East Texas_é‚ ,Mountain Time (US & Canada)
12324,Donald Trump,1,yes,1,Negative,0.7063,None of the above,1,,cfitzsimmons14,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:23,6.29E+17,FL/NY,
12326,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,0.6824,,PamMaylee,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:23,6.29E+17,,Central Time (US & Canada)
12328,Donald Trump,1,yes,1,Negative,0.362,FOX News or Moderators,1,,calplatinum,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,,
12329,Donald Trump,0.5168,yes,0.7189,Negative,0.7189,FOX News or Moderators,0.5168,,Johnebench1,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:23,6.29E+17,,
12332,Donald Trump,1,yes,1,Negative,1,None of the above,0.6609,,thullcat,,9,,,RT @SupermanHotMale: Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates,,8/6/15 19:23,6.29E+17,Topeka,Central Time (US & Canada)
12335,Donald Trump,1,yes,1,Negative,0.6914,FOX News or Moderators,1,,angelavansoest,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,NEW  YORK!!,
12337,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,AshleyAMunoz,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,,
12342,Donald Trump,1,yes,1,Negative,0.3482,None of the above,1,,seasicksiren,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:22,6.29E+17,,Pacific Time (US & Canada)
12344,Donald Trump,1,yes,1,Negative,1,None of the above,1,,seanicely,,0,,,How about we have them give the rest of the candidates Taboo Buzzers to use when Trump speaks?! LOL #GOPDebates,,8/6/15 19:22,6.29E+17,"East Rogers Park, Chicago",Central Time (US & Canada)
12347,Donald Trump,1,yes,1,Positive,0.6941,None of the above,1,,Erosunique,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:22,6.29E+17,Milan-Italy,Rome
12351,Donald Trump,0.6477,yes,1,Positive,1,None of the above,1,,RWSurferGirl,,38,,,"@tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:22,6.29E+17,"Newport Beach, California",Pacific Time (US & Canada)
12352,Ted Cruz,1,yes,1,Positive,1,None of the above,1,,Jeff62aps,,65,,,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 
#GOPDebates http://t.co/8S67pz8a4A",,8/6/15 19:22,6.29E+17,,Pacific Time (US & Canada)
12353,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,ocMikeP,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,"SoCal, USA",
12356,Donald Trump,1,yes,1,Negative,0.6642,FOX News or Moderators,0.6642,,dlpearspn72,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,,
12357,Donald Trump,1,yes,1,Positive,0.3556,FOX News or Moderators,0.6444,,Erosunique,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,Milan-Italy,Rome
12359,Donald Trump,1,yes,1,Negative,0.6532,FOX News or Moderators,0.6532,,ProudwhiteAmer1,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,,
12361,Donald Trump,1,yes,1,Negative,0.6374,FOX News or Moderators,1,,writeonthemark6,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,New York,Quito
12365,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,purepoliticking,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,,
12366,Donald Trump,1,yes,1,Negative,0.6552,FOX News or Moderators,1,,missnycbeauty,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,New York USA,Central Time (US & Canada)
12368,Donald Trump,1,yes,1,Negative,0.6702,FOX News or Moderators,1,,JDRedding,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,Central Plains,Mountain Time (US & Canada)
12376,Donald Trump,1,yes,1,Negative,0.6383,None of the above,1,,erikwill,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:22,6.29E+17,south bend . indiana . usa ,Quito
12377,Donald Trump,1,yes,1,Negative,0.6364,None of the above,1,,DeniseGreen676,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:22,6.29E+17,"Ohio, USA",
12381,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,1,,JohnGort,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:22,6.29E+17,"Las Vegas, NV USA",Pacific Time (US & Canada)
12386,Donald Trump,1,yes,1,Negative,0.649,FOX News or Moderators,1,,ldwalters,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,Wish I was in Montana,
12387,Donald Trump,1,yes,1,Positive,0.7064,FOX News or Moderators,0.7064,,drclgrab,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,,
12389,Ted Cruz,0.4162,yes,0.6452,Positive,0.3333,FOX News or Moderators,0.4162,,Freedom4Dummies,,1,,,"RT @Zone6Combat: Hey #FoxNews, planning on giving #TedCruz chance to speak? You're trying to marginalize him as you do on your daily news c_Ñ_",,8/6/15 19:22,6.29E+17,,
12397,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,alexcain33,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,Knoxville TN,Eastern Time (US & Canada)
12399,Ted Cruz,1,yes,1,Negative,0.6778,None of the above,1,,dudeinchicago,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ª___ª_ô #GOPDebate  #G_Ñ_",,8/6/15 19:22,6.29E+17,,
12401,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,nohilary,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:22,6.29E+17,"Washington, DC",
12403,Marco Rubio,1,yes,1,Positive,0.3529,None of the above,0.6588,,Catbert10,,2,,,"RT @OnceUponALiz: I'm about as Bernie Sanders as they come, but my god, HOW is Marco Rubio not ahead of his race by 40+ points? #GOPDebates",,8/6/15 19:21,6.29E+17,"Sacramento, Ca",Pacific Time (US & Canada)
12406,Donald Trump,0.7049,yes,1,Negative,0.7049,None of the above,1,,txblondegrad,,9,,,"RT @marymauldin: Dig into everyone's financials if you are doing that to #Trump ! 
#GOPDebates",,8/6/15 19:21,6.29E+17,"32.786456,-96.97525",Central Time (US & Canada)
12407,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,1,,Mescalero71,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:21,6.29E+17,"Ruidoso,New Mexico",
12409,Donald Trump,0.7189,yes,1,Positive,1,None of the above,1,,MJoemal19,,1,,,"#GOPdebates Huckabee, Rubio, Paul, and Walker get a well done, but Trump battled the #FoxFire and won.",,8/6/15 19:21,6.29E+17,"New Jersey,USA",Atlantic Time (Canada)
12410,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,nightingalern,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:21,6.29E+17,,Quito
12411,Donald Trump,1,yes,1,Positive,0.3563,FOX News or Moderators,1,,joshuawoodz,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:21,6.29E+17,California,International Date Line West
12412,Donald Trump,1,yes,1,Negative,0.6517,FOX News or Moderators,1,,jodigirl1000,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:21,6.29E+17,"Cary, NC & Chicago, IL",Eastern Time (US & Canada)
12415,Ted Cruz,1,yes,1,Negative,1,None of the above,1,,Freedom4Dummies,,6,,,RT @Mariacka: Have they only asked #TedCruz two questions? #GOPDebates,,8/6/15 19:21,6.29E+17,,
12416,Donald Trump,1,yes,1,Negative,0.6522,FOX News or Moderators,0.3478,,Leannbe,,9,,,"RT @marymauldin: Dig into everyone's financials if you are doing that to #Trump ! 
#GOPDebates",,8/6/15 19:21,6.29E+17,,Eastern Time (US & Canada)
12417,Donald Trump,1,yes,1,Negative,0.6633,FOX News or Moderators,1,,OrtaineDevian,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:21,6.29E+17,"Boston, MA",
12419,Donald Trump,1,yes,1,Positive,0.6744,FOX News or Moderators,1,,shamrocklaw454,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:21,6.29E+17,"Texas, USA",
12421,Donald Trump,1,yes,1,Negative,0.6534,FOX News or Moderators,1,,n0tofthisw0rld,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:21,6.29E+17,USA,Central Time (US & Canada)
12425,Donald Trump,1,yes,1,Positive,0.6703,None of the above,1,,kaceykaceykc,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:21,6.29E+17,"Florida, USA",Indiana (East)
12427,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,heritagefive5,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:21,6.29E+17,,
12429,Donald Trump,1,yes,1,Negative,0.6625,FOX News or Moderators,1,,marker98,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:21,6.29E+17,Savannah Georgia,Quito
12437,Donald Trump,0.3819,yes,0.618,Positive,0.3146,FOX News or Moderators,0.3819,,blessmyliberty,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:21,6.29E+17,,Atlantic Time (Canada)
12439,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,RWSurferGirl,,134,,,The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:21,6.29E+17,"Newport Beach, California",Pacific Time (US & Canada)
12441,Donald Trump,1,yes,1,Negative,0.355,None of the above,1,,nanlayko,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:21,6.29E+17,,
12446,Donald Trump,0.4444,yes,0.6667,Negative,0.6667,None of the above,0.4444,,AngelaBellGoode,,0,,,Storming here and directv satellite is coming and going. Let me know If THE DONALD actually ^answers^ a question! #GOPdebates,,8/6/15 19:21,6.29E+17,Tennessee,Eastern Time (US & Canada)
12447,Donald Trump,1,yes,1,Negative,1,None of the above,0.6947,,emilynotemery,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:21,6.29E+17,,
12449,Donald Trump,1,yes,1,Positive,0.6791,FOX News or Moderators,1,,misserdoodles,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:21,6.29E+17,,
12450,Donald Trump,1,yes,1,Positive,0.3656,None of the above,0.6344,,Kerr_dogg,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:21,6.29E+17,,
12451,Donald Trump,0.4594,yes,0.6778,Positive,0.6778,None of the above,0.4594,,Dmbsr312,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:21,6.29E+17,USA,
12453,Ted Cruz,0.4137,yes,0.6432,Negative,0.6432,FOX News or Moderators,0.4137,,Zone6Combat,,1,,,"Hey #FoxNews, planning on giving #TedCruz chance to speak? You're trying to marginalize him as you do on your daily news cycle. #GOPDebates",,8/6/15 19:21,6.29E+17,FEMA Region V,Central Time (US & Canada)
12455,Donald Trump,1,yes,1,Positive,0.643,FOX News or Moderators,1,,AbigailLynnXoXo,,71,,,RT @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. #GOPDebate #GOPDeb_Ñ_,,8/6/15 19:21,6.29E+17,,
12457,Donald Trump,1,yes,1,Positive,1,Immigration,1,,ptq1968,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 19:21,6.29E+17,,
12458,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,1,,us_stryker21,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:21,6.29E+17,United States of America,
12460,Donald Trump,1,yes,1,Positive,0.6632,FOX News or Moderators,1,,BAustin56,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:21,6.29E+17,Hazzard County USA,
12475,Ted Cruz,1,yes,1,Positive,0.6703,None of the above,0.6703,,SCIslanderfan,,0,,,Ted Cruz appears to be the oddan put so far. More Ted please #FoxNews #GOPDebates,,8/6/15 19:20,6.29E+17,"Lexington,SC",Eastern Time (US & Canada)
12476,Donald Trump,1,yes,1,Positive,0.622,None of the above,1,,RalphHause,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:20,6.29E+17,"The Villages, Fl",
12477,Donald Trump,1,yes,1,Negative,1,None of the above,0.7045,,Alex_Ojedha,,9,,,RT @SupermanHotMale: Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates,,8/6/15 19:20,6.29E+17,"Tampico, Tamaulipas",Central Time (US & Canada)
12478,Donald Trump,1,yes,1,Positive,0.3448,None of the above,1,,rachelpugh177,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:20,6.29E+17,,
12479,Donald Trump,0.4074,yes,0.6383,Negative,0.3298,FOX News or Moderators,0.4074,,photo4art,,66,,,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead _ª___ª_ô #GOPD_Ñ_,,8/6/15 19:20,6.29E+17,The Lake of the Ozarks,Central Time (US & Canada)
12484,Donald Trump,1,yes,1,Negative,0.6774,None of the above,1,,b140tweet,,2,,,"RT @fsxbc: Trump sez- Four, FOUR times I've taken advantage of the law, and as your prez, I'd be honored to do it again. #GOPDebates",,8/6/15 19:20,6.29E+17,Heaven ,Eastern Time (US & Canada)
