Negative,"Political correctness is the right-wing mainstream media empire's refusal to call Trump a racist, misogynist &amp; fascist #GOPDebate",
Negative,RT @AndrewWMullins: Correction. He now thinks that @FrankLuntz is worse than Rosie O'Donnell... #GOPDebate   https://t.co/9oxC7VGK45,
Negative,#GOPDebate Turns Spectacle and Leaves @realDonaldTrump on Top http://t.co/CdTY790RbB #TNTweeters #AINF #tlot #tcot #p2 #Latism,
Positive,Marco Rubio Told To His Face He's 'Candidate Of Yesterday' For His Anti-Gay Bigotry http://t.co/a4EiuETTLf #GOPDebate http://t.co/GJgHTfODTo,
Positive,#GOPDebate Trump trumped all Bush bushed Walker weak Huckabee/Cruz loonies-as-usual Carson insignificant Rand sucks Fiorina hysterical,
Positive,RT @sfloridastorm: #GOPDebate was great becuz of great GOP candidates &amp; great @FoxNews questions. @marcorubio WINS! Top of the Class. http:äó_,
Positive,Who won last nights debate? It damn well better be #America It's time to kick ass and forget #PC and politics as usual! #GOPDebate #Trump,
Negative,When @MegynKelly asks #Trump abt his crude remarks towards ä»ó he responds with more petty insults http://t.co/a8APfMcCPe #GOPDebate,
Positive,.@realDonaldTrump just gave a master class on how to get away with sexism http://t.co/36sdQbY52A via @voxdotcom #GOPDebate,
Negative,"@bryboone @tedcruz @FoxNews is ignoring FB feedback on the #GOPDebate on this morning's live programs!  What happened to""fair, balanced?",
Positive,"MT:@ LessGovMoreFun: . ""The American People Want A President Who Will Tell The Truth"" --Sen. Ted Cruz
#GOPdebate
#äó_ http://t.co/n4NtWnOBnL",
Negative,"RT @wokkitout: The names you call women is not about being politically correct, it's about showing respect  @realDonaldTrump #GOPDebate",
Neutral,"@marcorubio admits on #GOPDebate that Common Core IS a suggestion that govt ""might one day mandate"" #BOOGEYMAN @SenSanders @TheDemocrats",
Neutral,.@FoxNews &amp; @GOP did their best to unravel @realDonaldTrump's candidacy...but Trump woke up like.... #GOPDebate http://t.co/e10ugkskWM,
Negative,"RT @Erasing_Us: Women do NOT find Trump thinking @Rosie is a fat disgusting dyke pig is ""offensive."" They think shes a fat disgusting dyke äó_",
Neutral,RT @megynkelly: .@realDonaldTrump:  We donäó»t have time for tone.  We have to go out and get the job done.  #GOPDebate,
Neutral,@megynkelly Candy Crowley railroading job on Trump. Used to hold u in high esteem. #GOPDebate #MegynKellyDebateQuestions @realDonaldTrump,
Negative,Thanks @realDonaldTrump for securing  the White House for the Democrats in 2016.  A liar AND a bully? No dice.  #GOPDebate,
Neutral,"RT @hiphughes: Trump had a very similar response to my students when asked to provide  citations. ""Well I talked to some people &amp; they saidäó_",
Neutral,"""Only Rosie O'Donnell..."" - Donald Trump #GOPDebate",
Positive,.@realDonaldTrump said it best last night: It's time to #GetMoneyOut #GOPDebate #GOPTBT #KochVsPope http://t.co/xNo4YcFzIV,
Negative,"RT @Becky_Yeh: .@realDonaldTrump once again showed lack of tact and respect during #GOPDebate. He's not a politician, but he certainly isn'äó_",
Negative,RT @cenkuygur: Trump sounds like a bully. Republican voters will love it. It sounds like strength to them. #GOPDebate,
Negative,"RT @icebergslim1047: Well, #DonalTrump don't like the truth from the Fox Focus group conducted by #FrankLuntz http://t.co/Zk4ajHqvxC #GOPDeäó_",
Positive,"People will watch the #GOPDebate 's to see #Trump but realize ""holy crap @tedcruz is the effing man""",
Negative,Fox News loves to loathe Trump: It's money in the bank as ratings for the #GOPDebate demonstrate. CNN working overtime to maintain momentum,
Neutral,"17 candidates, 2 debates, 1 Donald Trump and plenty to fact-check http://t.co/4n6wgnunHN #tcot #p2 #GOPClownCar #GOPDebate #KidsTableDebate",
Neutral,RT @AC360: #Trump took on opponents in #GOPDebate. This is how he took on celeb opponents in public feuds http://t.co/3fPXjvf7w9 http://t.cäó_,
Positive,RT @TheBaxterBean: Marco Rubio Vowed To Take Away Womenäó»s Abortion Rights äóÖAt Home &amp; Around The Worldäó» http://t.co/zA4FgAY10o #GOPDebate htäó_,
Negative,RT @ambervanbee: And the presidential debates begin _ôˆ__ôˆŸ#GOPDebate #PresidentialDebate #2016 #primaries #secretlylovepolitics #gohomedonald #äó_,
Negative,Marco Rubio: Constitutional Right To Choose Was 'Egregiously Flawed Decision' http://t.co/U63WRh7mXN #GOPDebate http://t.co/yEfojmJxdO,
Negative,"It's true.  She disrespected Cruz on eve of #GOPDebate @mag062367 @timthejarhead @jamesrosenfnc @theusdesigns 
http://t.co/W7XIptcJ3G",
Neutral,"So @FoxNews is breaking up with @realDonaldTrump, still a better love story than #Twilight #GOPClownCar #GOPDebate http://t.co/AtH06nRSe1",
Positive,"If I had to vote today, it would be @realDonaldTrump! #GOPDebate #leader #dominated I saw a CEO of the panel. #CEO of the #Country.",
Neutral,"Last night after #GOPDebate  news commentators were saying trump struggled-now I see headlines like ""trump dominates debate""-What happened?",
Neutral,"Will @megynkelly Ever Ask @Rosie to Apologize for Her Foul, Abusive, Ugly Attacks on @realDonaldTrump? http://t.co/zyCg0ixWrU #GOPdebate",
Negative,@AdamOgdenCEO RT @etnow: 7 most ridiculous things Donald Trump said during #GOPdebate: http://t.co/FpKW9YlzQw,
Positive,"RT @coach_tricia: @realDonaldTrump I was on the streets talking to people before the debate. Afterwards, the word on the street and inside:äó_",
Neutral,RT @TheBaxterBean: Funny how Donald Trump never mentions Ted Cruzäó»s Canadian birth certificate. #GOPDebate http://t.co/6WLp6Q0noM http://t.äó_,
Negative,"RT @MistiTweets: I Am A Woman &amp; Not Offended By @realDonaldTrump 
@megynkelly Needs To NOT Say ALL Women Rather Sensitive Liberal Women! #Gäó_",
Negative,#GOPDebate is that Voldemort under Donald Trump's toupee?,
Positive,#GOPDebate was swag. Let's go Trump! Lolololol,
Negative,"Hey, Dick Cheney, maybe you and @realDonaldTrump can go on a quick hunting trip this weekend? #endthemadness #GOPDebate",
Neutral,"RT @jefftiedrich: If Donald Trump showed up at the next #GOPDebate in full Kiss makeup and costume, I might actually have to switch to the äó_",
Negative,#GOPDebate they asked @realDonaldTrump about bankruptcies.  Maybe he will file in court 4 U.S. &amp; the country can walk away from debt,
Neutral,RT @OldRowOfficial: Who do you really want leading the country? #GOPDebate http://t.co/fA9w5lHars,
Negative,"To get any job, you need a great resume ... except if the job is #POTUS, according to @marcorubio. #GOPDebate #mepolitics",
Negative,What I learned from last nights  #GOPDebate is if @realDonaldTrump becomes president I will be the first one to move out of the country!,
Negative,The Donald J. Trump side show at the #GOPDebate represents accurately the circus the #GOP has become. If they're... http://t.co/FpFtx3nFCU,
Negative,RT @Popehat: #GOPDebate Trump: the system is so fucked that I can say literally anything and people will cheer me if I'm combative.,
Positive,"RT @JMontanaPOTL: Well stated, Alec. @SenTedCruz owned the #GOPDebate tonight. He always speaks the truth! Always has; always will.  https:äó_",
Positive,"RT @GaltsGirl: Trump's entire #GOPDebate performance: Don't hate the player. The rules are made for me, and I love it.",
Positive,Trump got double the speaking time of Paul: http://t.co/2wndAiiiKc #GOPDebate http://t.co/1nAioxCLn9,
Neutral,.@realDonaldTrump Makes His Mark During 1st #GOPDebate. His moments right here: http://t.co/gcXaL2E3iq via @NBCNews,
Negative,@davidaxelrod @marcorubio Its outrageous to not support abortion in rape and incest cases #GOPDebate #NotMyPresident,
Neutral,"RT @paulapoundstone: #GOPDebate Trump just said he gave money to Hilary Clinton, and then he demanded she come to his wedding. I couldn't wäó_",
Positive,"Loved it in the #GOPdebate when @realDonaldTrump pointed out that Ronald Reagan evolved, and so has he--I don't think they like me",
Negative,"@MattMackowiak @stephenfhayes Megyn is definitely not a bimbo, but she was not up to @FoxNews standards last night #GOPDebate",
Negative,"It was a horrible #GOPDebate ,the first question to @realDonaldTrump was unprofessional and designed to put him in bad mood and destroy him",
Negative,#GOPDebate @JohnKasich didn't really stand out in the debate he left more of a clueless veiw on America.,
Negative,If you don't already think @realDonaldTrump is a narcissist look at his twitter feed - Apparently he thinks the #GOPDebate went well for him,
Negative,How can you claim to be a conservative and support Trump? There's nothing conservative about him. #hello #GOPDebate,
Negative,"Stupid cons saying #Trump #GOPDebate comments fuel #WarOnWomen rhetoric. Yeah, b/c libs needed a reason 2 use that baseless accusation.",
Positive,@marcorubio was the clear winner last night. @JohnKasich was polished as well #GOPDebate  https://t.co/d1Amg1fwiW,
Negative,The real Donald Trump: Skin too thin and too spineless to say what he thinks to someone's face. #GOPDebate  https://t.co/zRwmTmIokM,
Negative,"Trump to America: ""you suck""  #GOPDebate",
Negative,Gov. Kasich repeatedly noted that his father was a male man.  Is that kind of swipe at Kaitlyn Jenner?  #GOPDebate,
Positive,he wont get the nomination but John Kasich spoke a whole lot of sense #GOPDebate,
Negative,Donald trump needs shot. What a despicable human being #GOPDebate,
Negative,All the tweets about the #GOPDebate are hilarious _ôïë_ôèé (aka Trump is the biggest joke of 2015; thanks for all the laughs _ôÖ‰),
Neutral,"RT @IDG375: 17 candidates, 2 debates, 1 Donald Trump and plenty to fact-check http://t.co/QFedZq4q5z via @PolitiFact #GOPFAIL #GOPDEBATE",
Negative,"RT @FatCatColleen: ""Maybe if I just keep bringing up immigration they won't notice my hairs not real"" - Donald Trumphs inner monologue #GOPäó_",
Negative,"RT @JulietteIsabell: @JohnGGalt That was no debate. That was shot job on Trump, manufactured by the GOP Cartel via FOX news. #GOPDebate",
Negative,"#Rubio, #Kasich &amp; #Fiorina Rise, While the #Trump Show Tanks. And Fox surprises everyone w/ substantial #GOPDebate. http://t.co/96WvHcT07E",
Positive,"Ben, I love ya man. I think it went more like @realDonaldTrump nailed them for thinking he isn't, wasn't. #GOPDebate https://t.co/nuCZHpHlvX",
Positive,@marcorubio came out of the gate like a true leader. I look forward to hearing more about his plans for a better America. #GOPDebate,
Positive,.@realDonaldTrump said it last night: It's time to #GetMoneyOut #GOPDebate #GOPTBT #KochVsPope http://t.co/xItysJFLrJ,
Negative,"RT @DrMatthew: #DonaldTrump is a hybrid of Christie's assholery, Rubio's naivete, Cruz's lack of reality, and Scott Walker's derpness.  #GOäó_",
Neutral,Did anyone see this last night #gopdebate #trump https://t.co/aU20dYdoWh,
Positive,Anybody watch the @realDonaldTrump roast last night? He handled it pretty well. #GOPDebate #VoteTrump,
Negative,"Well, #DonalTrump don't like the truth from the Fox Focus group conducted by #FrankLuntz http://t.co/Zk4ajHqvxC #GOPDebate",
Positive,@marcorubio won that debate last night and it's not even close. Well done. #GOPDebate,
Positive,#GOPDebate's hometown candidate @JohnKasich gave a touching answer on gay marriage | http://t.co/QtN8echb29 #Kasich4Us #UniteNotDivide,
Neutral,"RT @oliviabcarter: there's one thing about it, Donald Trump is bringing attention to the Republican Party that is needed #GOPDebate",
Positive,RT @lions725: @marcorubio won the #GOPDebate last night!,
Neutral,"Lmao, who did this. #GOPDebate @realDonaldTrump #presidentialdebate  https://t.co/fmkGUBK2Bb",
Positive,"""Eighty percent of the people in our prisons have addictions or problems."" One of the few #GOPDebate moments that made sense @JohnKasich",
Neutral,RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates _ôˆ__ôˆŸ,
Neutral,RT @Edgar_Allan_Poe: Nothing in the known universe is larger than Marco Rubio's ears. #GOPDebate,
Negative,Heaven help us if this is our new pres. #GOPDebate #Bernie2016 http://t.co/sV8cmCGaRz,
Neutral,Ted Cruz said he intends to 'instruct the Department of Justice and the IRS to start persecuting religious liberty' at the #GOPDebate,
Negative,"RT @YorksKillerby: #GOPDebate Also notable how not 1 candidate, not really even Trump, went after Bush.",
Positive,RT @megynkelly: .@realDonaldTrump on giving to #Clinton: I didnäó»t know money would be used on private jets going all over the world. #GOPDeäó_,
Positive,RT @calfit32: And in spite of #FoxNewsTrumpHitJob #GOPDebate go #Trump2016  https://t.co/aJAeUCqlOZ,
Negative,I think Donald is Hillary's biggest paid friend. #gopdebate @LessGovMoreFun,
Neutral,Huffington Post on Instagram: äóìDid anyone else notice this at the #GOPdebate last night? #Trumpäóù http://t.co/S7uTOx2lvF,
Neutral,"Donald Trump On The Issues http://t.co/kZtZtudxPV 
""Every Political Leader on Every  Issue"" #GOPDebate #2016",
Negative,@realDonaldTrump cries after the #GOPDebate The preschooler cant stand that a WOMAN brought him down. Hes a disgusting pig. #DropOutAsshole,
Negative,How do Fox conservatives who complain about media bias reconcile what Fox did to Trump last night? #GOPDebate,
Positive,I think this was one of the best comments made during the debate. @foxnews #FoxNewsDebate #GOPDebate http://t.co/8xGtwK7ZUi,
Negative,"If Donald Trump can be elected, then so can the entire cast of Jersey Shore. #GOPDebate",
Positive,"@JohnKasich be like: ""If you turn out to be gay I'll still love you even if your daddy @tedcruz doesn't."" #GOPDebate https://t.co/tTBHqIKPM8",
Negative,RT @autie_liz21: Let Trump speak! You know @FoxNews is leaving him out for a reason. They don't want him to speak/afraid what he'll say.  #äó_,
Neutral,"RT @pattonoswalt: ""I won a radio contest to be here!' -- John Kasich #GOPDebate",
Negative,"The names you call women is not about being politically correct, it's about showing respect  @realDonaldTrump #GOPDebate",
Negative,@kimguilfoyle It wasn't a debate.It was an effort to bring @realDonaldTrump down. I see why he would not pledge #GOPDebate shame on @FoxNews,
Positive,@foxandfriends @realDonaldTrump would have been nice if u would have let the 92yr. speak instead of interrupting her! #GOPDebate,
Positive,#GOPdebate @realDonaldTrump said country needs him to straighten out the financial mess. Support #FairTax &amp; I will vote for you. @FairTax,
Negative,Where is Donald trump in polling after last nights debacle ? #GOPDebate #GopPoll,
Negative,"The ""Washington Cartel""? Ted Cruz really loves to exaggerate to the point of it being blatantly untrue. #GOPDebate",
Negative,My family doesn't like John Kasich and they didn't think he did very good in the #GOPDebate,
Neutral,They should have asked trump if god has said anything to him #GOPDebate,
Neutral,At #GOPDebate Kasich Says His Faith Teaches Him To Accept Gay Son Or Daughter äóñ Crowd Cheers http://t.co/vgFP98ZJqs ##lgbt,
Negative,Donald you are the clown... Single payer is a failure! You are a crony capitalist. #GOPDebate  @realDonaldTrump @WilkowMajority @FrankLuntz,
Negative,Not surprised that #GOPDebate candidates criticized Prez Obama abt foreign policy-but shocked T Cruz chose 2 kick Gen Martin Dempsey around!,
Positive,RT @jonmcclellan: Miss the #GOPDebate tonight? Be sure to watch @TedCruz strong closing statement.  https://t.co/kQlgCBaV7p #CruzCrew,
Positive,"best part of #GOPDebate -@realDonaldTrump telling @megynkelly ""we aint cool for real &amp; i dont have to be nice to yo ass""",
Positive,RT @JohnKasich: Giving a free #Kasich4Us hat away - random from the first 250 RTs! GO! #GOPDebate http://t.co/MgwMsSLRDP,
Negative,.@tnr went to a #GOPDebate watch party in DC and found a unicorn: a 24-year-old black gay Republican: http://t.co/9Srohf9yte,
Negative,One last debate question: is Trump trying to lead the GOP over a cliff or isn't he that smart?#GOPDebate,
Positive,Really enjoyed everything @marcorubio had to say last night. #Rubio2016 #GOPDebate #AmericaOnPoint,
Negative,@TheEconomist not pulling any punches today then! #GOPDebate http://t.co/Ad1RihJsbz,
Positive,"Voting for @realDonaldTrump, without question. #GOPDebate",
Neutral,Orange is the new... President? :-) #DonaldTrump #GOPDebate #dkpol http://t.co/GK9XKtw1DB,
Negative,Preview of Donald Trump tonight at the #GOPDebate (Vine by @CaseyBake16) https://t.co/qIIm2gOiBI,
Positive,"""We don't win anymore.  We lose to China.  We lose to Mexico.  We lose to everybody."" -Trump
Preach it, sir, preach it! #GOPDebate",
Neutral,RT @marksluckie: Donald Trump late-night angry-tweets Megyn Kelly:  http://t.co/oQaO3th0IM #GOPDebate http://t.co/pIRCINLByl,
Negative,1st question #GOPDebate should be proof @realDonaldTrump is out for himself. He will be the spoiler guaranteeing 4-8 years of Hillary hell.,
Negative,I was really impressed by @MegynKelly last night. She wasn't backing down from that egomaniac @realDonaldTrump! #GOPDebate @FoxNews,
Negative,Kniw whats even more disturbing than @FoxNews agenda against #Trump @ #GOPDebate? That a mysoginistic narcissist is polling as a frontrunner,
Negative,"RT @larryelder: Trump was ""railroaded"" by FOX? No one said, ""Yo, Trump, they may ask you about third-party intentions, what you going to saäó_",
Negative,I can't wait for the #SNL impersonation of Donald Trump #GOPDebate #BringBackDarrellHammond,
Negative,"RT @TeaPainUSA: Fox News is treatin' Donald Trump less like ""The Apprentice"" and more like ""Dateline Predator."" #GOPDebate",
Negative,@megynkelly I don't understand why you gave Trump over twice as much time as others.  Rand Paul got 5 minutes.This is not right. #GOPDebate,
Negative,"RT @DiversityEric: A master class on how to get away with sexism, courtesy of @realDonaldTrump - http://t.co/ot8eTXtUjc via @voxdotcom #GOPäó_",
Positive,"""The problem this country has is being politically correct"" -Trump
Amen sir, amen. #GOPDebate",
Negative,"#Trump is to the GOP what Sanjaya was to AmericanIdol. We all know he's the worst contestant, but keep him in for entertainment. #GOPDebate",
Negative,Donald Trump Butt plug Available at http://t.co/MKeScV5BXE #gopdebate #donaldtrump #trump https://t.co/K0HqnCdjdx,
Negative,That awkward moment when you realize Trump is nothing but a coiffure that spits sound bites http://t.co/iErs8m2Sar #tcot #GOPDebate,
Negative,RT @SarahWoodwriter: Trump knows the the nation needs someone like him who knows how to file for bankruptcy. #GOPDebate,
Negative,RT @ShannonSanford9: @cindiperez48 @tedcruz: It's bad when you're attacked by a moderator before you can even respond to the question. #GOPäó_,
Negative,RT @KyleKulinski: What's shocking is that Donald Trump looked relatively normal on stage. Virtually every candidate is as ridiculous as himäó_,
Negative,Biggest scam ever #Trump  #GOPDebate,
Negative,"RT @hemantmehta: ""I bribed politicians and it worked! And that's why you should vote for me."" - Trump #GOPdebate",
Negative,RT @BettyBowers: Trump: A president who talks like an anonymous Internet comment.  #GOPDebate,
Positive,No matter what @realDonaldTrump was the reason a lot of people tuned in last night who wouldnäó»t have otherwise. Good for the #GOPdebate,
Negative,I don't think @megynkelly was unfair to @realDonaldTrump. She called him out on his BS and Trump didn't like it. Grow up Mr Trump #GOPDebate,
Negative,Oh Trump! You slay me! #DebateWithBernie #Democrat #GOPDebate http://t.co/yhfktWap9z,
Negative,"If Donald Trump showed up at the next #GOPDebate in full Kiss makeup and costume, I might actually have to switch to the Republican party.",
Neutral,RT @KatiePavlich: Donald Trump refuses to rule out third party run http://t.co/epZQDetjv2 #GOPdebate,
Negative,RT @FemsHaveBallz: Kasich needs to be off the stage for the next debate &amp; Carly needs to be in. She was the clear winner even after the priäó_,
Positive,RT @shmhpodcast: Ted Cruz knows words. And he's willing to say them. #GOPDebate,
Neutral,"@megynkelly @realDonaldTrump could have it handled better, but he was the only one questioned, read: attacked, at personal level.#GOPDebate",
Neutral,#GOPDebate: @RealDonaldTrump Faces Off Against @MegynKelly http://t.co/XXIdjLJ355 #tcot via @RachBlevins @BenSwann_,
Negative,"RT @CarolHello1: #1 Donald Trump_ôˆ__ôˆŸTed Cruz #2
Even @NYT Repulsed
 ""NOT A #GOPDebate: An Inquisition!""
http://t.co/6Gt58AhdOf
@theblaze äó_",
Neutral,RT @NCHometownGirl: #Cruz 1st day: I will cancel the Iran deal and move our embassy in Israel  to Jerusalem. #cruzcrew #gopdebate #cruztoviäó_,
Negative,@archon @everyjoedotcom @realDonaldTrump FoxNews tried to take him out and gave him a big win with it #GOPDebate,
Negative,Not only are the candidates eating each other. Now all the tea baggers hate the fox host. Donald scores twice for Hillary. Lmao #GOPDebate,
Negative,@realDonaldTrump slams @megynkelly at #GOPDebate and mainstream media is already trying to discredit him. #bias media #damage control,
Negative,If I were a republican I would be mad as Hell that my party has been turned into a three ring circus by one Mr. Trump. #GOPDebate,
Positive,RT @ImtheBoogyman: http://t.co/gXSpz9KqJ7 Who won the debate? I voted @realDonaldTrump cast your vote with an honest source @DRUDGE not @Foäó_,
Negative,Donald Trumpäó»s #GOPDebate Was Brilliant Entertainment And Inspired Some Hilarious Memes http://t.co/CPaav407zt http://t.co/QDqqpzIyHY,
Negative,I'm so happy that my family is turning against Trump and they did watch the #GOPDebate last night,
Negative,@realDonaldTrump should buy @FoxNews and fire @megynkelly for thinking she could trump the Trump #GOPDebate #tcot  https://t.co/j35iWIhbcE,
Negative,My aunt defends Trump to the death on Facebook. She also lives in one of his gated golf course neighborhoods #priorities #values #GOPDebate,
Negative,Beyond disgusted by Trump's misogynistic comments about women. Props to @megynkelly for asking. #GOPDebate,
Negative,How can Donald Trump think that he won the #GOPDebate last night when he never actually answered any questions?,
Neutral,Reading #GOPDebate coverage and wondering if I watched something different.  The biggest attacks on @realDonaldTrump coming from the Right.,
Negative,"Lets play the ""What's worse"" game. What's worse? 1. @realDonaldTrump calls Rosie fat 2. Clinton sleeps w/intern  R/T if u pick 2. #GOPDebate",
Neutral,"äóì@megynkelly: Crazy day, fun night, exhausting week. This is moments before the #GOPDebate - megn @trump like ...got u",
Negative,"RT @BrewStuds: Disappointed that #Trump didn't talk about his #craftbeer called, F**k Your Hair? http://t.co/dtYAx80Rnf #gopdebate http://täó_",
Negative,"""not sure Trump is as detrimental for Republicans, makes anyone standing near him look like Cicero"" lol #GOPDebate  https://t.co/CiO5IE0NSb",
Negative,#GOPDebate Ahem... http://t.co/hD1UkBUrsZ,
Negative,Idocracy at its finest.. #Trump #Trump2016 #GOPDebate #education #AmericasGotTalent #America #hilarious #funnywomen http://t.co/i4Iv4UK5jp,
Negative,". @megynkelly drawing heat on Facebook for attacking @realDonaldTrump with the ""sexism narrative"" in the #GOPDebate http://t.co/KI7WCMIqaR",
Negative,"""about the stupidity of everyone not named Trump. And so it went"" http://t.co/rInB8kwt6O #GOPDebate #pjnet #WakeUpAmerica",
Negative,It's scary to think just how close he could get to that finish line :(  #NotMyCandidate #DumpTrump #GOPDebate  https://t.co/N8jAFQCEgG,
Negative,"RT @DanRyckert: I don't understand politics but I understand wrestling, so all I know from watching the #GOPDebate is that Trump cuts the bäó_",
Negative,".@TheFix's #GOPDebate highlights: Kasich's gay marriage defense, Jeb's Common Core defense. I think I know why you didn't like the debates.",
Negative,#GOPDebate: Did Cruz Trump Trump? https://t.co/CpaXgGkJbK via @CR,
Negative,"RT @SomethingIdSay: .@FoxNews went after @realDonaldTrump  like they had an agenda. I don't care who he called fat!!
#GOPDebate
 https://täó_",
Negative,It's Huge... It's a F#&amp;king #Juggernaut #DonaldTrump #GOPDebate  https://t.co/F30T6FbE6P,
Negative,"RT @TeaPainUSA: Marco Rubio: ""Why vote for someone successful like Hillary Clinton when you can vote for me?"" #GOPDebate",
Negative,"RT @BrickCh4News: Years later, doctors will tell Donald Trump that he has an IQ of 48 and are what some people call mentally retarded. #GOPäó_",
Negative,"RT @AlexfromPhilly: ""Donald Trump just gave a master class on how to get away with sexism"" #GOPDebate
http://t.co/FWrq8mkzTb",
Neutral,"Trump Twitter Rant: äóÖMegyn Kelly Bombed Tonightäó»
http://t.co/SbpiWOM0JJ #GOPDebate #tcot #RedNationRising #uniteblue #pjnet #gop #tgdn #p2",
Negative,"RT @GovtsTheProblem: Since @FoxNews wants to talk about campaign donations, let's talk.
@rupertmurdoch @realDonaldTrump
#GOPDebate http://täó_",
Positive,Floyd5689: Loved watching the #GOPDebate last night! We need realDonaldTrump to #MakeAmericagreatagain. #inspiration,
Negative,"RT @dennisjansen: Donald Trump late-night angry-tweets Megyn Kelly, and it is epic http://t.co/sOaYXrXPTl #GOPDebate",
Neutral,#GOPDebate w/o moderation: @realDonaldTrump shapes @GOP policy and debate http://t.co/7MbjN53Vut #TNTweeters #AINF #tlot #tcot #p2 #Latism,
Positive,"RT @pursueliberty: Truer and more poignant words were never spoken on a debate stage. Well done, @tedcruz #GOPDebate  https://t.co/XULzpGLhäó_",
Negative,"äóÖFat pigs, dogs, slobs and disgusting animalsäó»: Female victims of Trumpäó»s sexist insults brought up in #GOPdebate  http://t.co/RAs5SFCNig",
Negative,Obviously #Trump has captured the white vote. Now it's up to the sensible Americans to make sure he is never elected. #YesWeCan #GOPdebate,
Positive,I loved it in the #GOPdebate when @MarcoRubio spoke about repealing Dodd-Frank. He is a champion of #smallbusiness.,
Neutral,"RT @PresHarryTruman: #GOPDebate Roundup: Trump ranted, Carson was eventually allowed to speak, Bush said stuff, Kasich had sense and therefäó_",
Neutral,"RT @leedsgarcia: .@tedcruz does this include deporting DREAMers? #GOPDebate 
https://t.co/jdcmRVnjWW",
Negative,"#GOPDebate winners :Cruz &amp; Carly . Also Rubio, Walker , Jindal . Extremely disappointed in @megynkelly and Chris Wallace . @BretBaier OK",
Negative,RT @pattonoswalt: Hey @MedievalTimes! Donald Trump just gave you a shout out! #GOPDebate,
Negative,RT @wavemywand: #GOPDebate I hope we are all teaching our children not to Bully So why would US elect a Bully? @realDonaldTrump http://t.coäó_,
Negative,"Trump: Unpresidential, childish
Kasich: Made gains
Rubio: Made gains, positive
Bush: No harm, specific
Walker: No harm, specific
#GOPDebate",
Positive,"Donald Trump won viewers' attention during the #GOPdebate, though probably not the debate itself http://t.co/ftgGl1ZG1C",
Negative,"Top #GOP strategist on #GOPDebate, specifically #DonaldTrump: ""I saw the destruction of a presidential campaign."" http://t.co/xJ5cqGrsTH",
Negative,RT @mydaughtersarmy The GOP debate took an awful toll on Ted Cruz.  #GOPDebate http://t.co/NcU94RGBlO @tedcruz @realDonaldTrump @greggutfeld,
Positive,"RT @drginaloudon: Bo (my son, age 8) has the #HappyHour #GOPDEBATE all figured out... 
""Trump should be President. I mean, he's so... httpäó_",
Positive,"RT @renomarky: Went to bed speechless after #GOPDebate , woke up pissd off with how @megynkelly @FoxNews went about attacking @realDonaldTräó_",
Negative,RT @Chanlowe: #GOPDebate cartoon...#Trump @wcgirl @BRios82 @jeromebristow76 @allen_bet @bayonnebernie @FlaDems http://t.co/5k3Bvihwmx,
Neutral,RT @LizMair: WE NEED BRAIN. https://t.co/U77g7OpuKY #trumpisms #GOPDebate,
Negative,"@marcorubio did you say God gave you wonderful @GOP candidates? That god must be deaf, dumb and blind.  #GOPDebate",
Neutral,"_ôÍ¢Somehow our friends at FOX  missed the #GOPDebate 
@SenTedCruz took on:
Obama  
Hillary
Washington
Islamic Jihad
OHealthCare
@Varneyco",
Positive,RT @VINNYGUADAGNINO: Bro Donald Trump has to stay in this race as long as possible for entertainment purposes #GOPDebate,
Negative,RT @kayleymelissa: #GOPDebate is like the trial from The Unbreakable Kimmy Schmidt and Donald Trump is Jon Hamm's Richard Wayne Gary Wayne.,
Positive,"Watching #GOPDebate from last night. Wow Trump on fire first 15mins. Says what he thinks, is this a new popular breed in politics? #corbyn",
Positive,"During #FoxNews' #GOPDebate, #MegynKelly was suffering from delusions that she was a #Minnesota dentist, and #DonaldTrump was #CecilTheLion.",
Positive,RT @JaclynHStrauss: I loved it in the #GOPdebate when @realDonaldTrump said the country needs him to straighten out the financial mess.,
Negative,RT @EdMahmoud: Ronald Reagan switched parties once. @realDonaldTrump switched 5 times.  Has been anti-#2A and pro-abortion in the last 6 yeäó_,
Positive,RT @PatriotJackiB: @MichaelvdGalien @LWilsonDarlene That was fear. They tried to shut @tedcruz out in the #GOPDebate but his message was heäó_,
Negative,"#Republicans don't focus on the future, despite what #Rubio and others said in the #GOPDebate; it's always the past http://t.co/3RgjaDnyri",
Positive,"Nice work @megynkelly asking tough q's in #GOPDebate. Speaking for young Rep's, @marcorubio @johnkasich @realbencarson won some hearts!",
Positive,"#Trump's truest and best line: ""if it werenäó»t for me you wouldnäó»t even be talking about illegal immigration"" #TRUMPEFFECT  #GOPDEBATE",
Positive,Loved watching the #GOPDebate last night! We need @realDonaldTrump to #MakeAmericagreatagain. #inspiration,
Neutral,"Ted Cruz reacts to Fox News GOP debate on ""Hannity"" http://t.co/B4LzAIhOk3 via @YouTube #GOPdebate",
Positive,So who won the #GOPDebate last night? I think #Rubio and #Cruz commanded the stage. #Trump did more harm than good for himself,
Positive,"#GOPDebate When they all stand on stage together,
it looks like a @realDonaldTrump cabinet meeting.",
Negative,"RT @GodfreyComedian: People are cheering Trump with ""Booray"" #GOPDebate",
