id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
6166,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,dennisdesmond19,,1,,,"RT @laprofe63: They were all #LOSERS in my book. But I'm a progressive, pushing country in ""wrong"" direction. #GOPDebate  https://t.co/4aPVï¿_ï¿__",,8/7/15 8:24,6.30E+17,North of Boston Ma.,Eastern Time (US & Canada)
6167,No candidate mentioned,1,yes,1,Negative,1,Racial issues,1,,g8r84,,1,,,RT @The_Robzilla: #GOPDebate race-baiting and gender-baiting isn't the problem. Racial and gender inequality is. White problems aren't the ï¿_ï¿__,,8/7/15 8:24,6.30E+17,,Eastern Time (US & Canada)
6172,trump,0.6846,yes,1,Negative,1,FOX News or Moderators,1,,LNEnriquez,,0,,,Kniw whats even more disturbing than @FoxNews agenda against #Trump @ #GOPDebate? That a mysoginistic narcissist is polling as a frontrunner,,8/7/15 8:23,6.30E+17,Texas,Central Time (US & Canada)
6173,Chris Christie,1,yes,1,Positive,1,None of the above,0.6773,,CharneePerez,,7,,,RT @bgittleson: Facebook says its top social moment of the #GOPDebate was the Chris Christie-Rand Paul interaction on the NSA,,8/7/15 8:23,6.30E+17,,Quito
6176,trump,1,yes,1,Negative,1,FOX News or Moderators,1,,afaduln2,,74,,,"RT @TeaPainUSA: Fox News is treatin' trump less like ""The Apprentice"" and more like ""Dateline Predator."" #GOPDebate",,8/7/15 8:23,6.30E+17,The world,Eastern Time (US & Canada)
6177,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,0.6852,,Shirleystopirs,,18,,,RT @LadySandersfarm: @FoxNews  has officially turned me off forever. When MM praises @megynkelly it's past time to jump ship. #GOPDebate  hï¿_ï¿__,,8/7/15 8:23,6.30E+17,,Atlantic Time (Canada)
6182,trump,1,yes,1,Positive,1,None of the above,1,,Kyle_Tulley,,0,,,"""The problem this country has is being politically correct"" -Trump
Amen sir, amen. #GOPDebate",,8/7/15 8:23,6.30E+17,,Eastern Time (US & Canada)
6183,No candidate mentioned,1,yes,1,Negative,1,None of the above,0.6966,,sexyfairy_,,27,,,"RT @KaivanShroff: Wow. Beyond delusional...like I think literally zero people, even the most conservative, would agree #GOPDebate  https://ï¿_ï¿__",,8/7/15 8:23,6.30E+17,Seoul South Korea,
6185,trump,1,yes,1,Negative,1,None of the above,0.6653,,healthymd,,0,,,"#Trump is to the GOP what Sanjaya was to AmericanIdol. We all know he's the worst contestant, but keep him in for entertainment. #GOPDebate",,8/7/15 8:23,6.30E+17,NY,Central Time (US & Canada)
6187,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,IamNickyP,,0,,,Why come after I drink a colada I feel like I can run for president too? #GOPDebate,,8/7/15 8:23,6.30E+17,miami,
6189,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,elizlev,,1,,,"RT @PK_Pulse: Q: what does @wmata and the #GOPDebate have in common?
A: They're both a shit show.",,8/7/15 8:23,6.30E+17,,Eastern Time (US & Canada)
6194,cruz,0.7045,yes,1,Negative,1,FOX News or Moderators,1,,ridngirl,,7,,,RT @ShannonSanford9: @cindiperez48 @tedcruz: It's bad when you're attacked by a moderator before you can even respond to the question. #GOPï¿_ï¿__,,8/7/15 8:23,6.30E+17,,
6196,Mike Huckabee,1,yes,1,Negative,1,None of the above,0.6586,,nowgr,,304,,,"RT @JamilahLemieux: ""The purpose of the military is kill people and break things,"" a thing Huckabee actually just said #GOPDebate",,8/7/15 8:23,6.30E+17,Grand Rapids Michigan,Eastern Time (US & Canada)
6200,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,RalphHornsby,,1,,,"RT @JasonHitchcock: This Instagram of @HillaryClinton  and @kimkardashian had a larger audience than than the Fox #GOPDebate.
http://t.co/ï¿_ï¿__",,8/7/15 8:23,6.30E+17,"Austin, Texas",Central Time (US & Canada)
6202,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,FreedomJames7,,0,,,"Carly Fiorina = 3 Time Loser _ï¿_ï¿_ï¿_
#GOPDebate http://t.co/wNgLdHxPOp",,8/7/15 8:23,6.30E+17,,
6204,trump,1,yes,1,Negative,1,None of the above,1,,RightwingFox,,0,,,Biggest scam ever #Trump  #GOPDebate,,8/7/15 8:23,6.30E+17,Bronx Ny,
6209,trump,1,yes,1,Negative,1,None of the above,1,,jhowardriley,,100,,,"RT @hemantmehta: ""I bribed politicians and it worked! And that's why you should vote for me."" - Trump #GOPdebate",,8/7/15 8:23,6.30E+17,"Lone Oak, KY",Central Time (US & Canada)
6211,No candidate mentioned,1,yes,1,Negative,1,Religion,1,,Johnisnotamused,,0,,,WTF DOES THIS RELIGION QUESTION HAVE TO DO WITH THE PRESIDENCY????? #GOPDebate,,8/7/15 8:23,6.30E+17,literally anywhere else,Quito
6212,trump,1,yes,1,Negative,1,None of the above,1,,MamasShitDstrbr,,203,,,RT @BettyBowers: Trump: A president who talks like an anonymous Internet comment.  #GOPDebate,,8/7/15 8:23,6.30E+17,"Toronto, Ontario, CANADA!!!",Pacific Time (US & Canada)
6215,trump,1,yes,1,Positive,1,None of the above,1,,HandbagWhore,,0,,,No matter what @realDonaldTrump was the reason a lot of people tuned in last night who wouldnï¿_ï¿_t have otherwise. Good for the #GOPdebate,,8/7/15 8:23,6.30E+17,United States,Quito
6216,trump,1,yes,1,Negative,1,FOX News or Moderators,1,,Soarin2wdw,,0,,,I don't think @megynkelly was unfair to @realDonaldTrump. She called him out on his BS and Trump didn't like it. Grow up Mr Trump #GOPDebate,,8/7/15 8:23,6.30E+17,California & Florida in spirit,
6219,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,0.6629,,pacsgirl36,,0,,,@kilmeade boy I thought I could #tunein 2Brian 4 fair analysis  fair debate ??we have a country facing hard times #KellyFailed  #GOPDebate,,8/7/15 8:23,6.30E+17,"New York, USA",Eastern Time (US & Canada)
6222,No candidate mentioned,1,yes,1,Negative,1,Women's Issues (not abortion though),0.6737,,outrageous74,,6,,,RT @LivelyTradition: Insulting Rosie O'Donnell and other women is not bravely speaking unwelcome truths; it's just piggishness. #GOPDebate,,8/7/15 8:23,6.30E+17,,
6225,No candidate mentioned,1,yes,1,Neutral,1,Immigration,0.6739,,EusebiaAq,,0,,,@USCIS Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:23,6.30E+17,America,Eastern Time (US & Canada)
6228,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,RMonhollon,,1,,,My Mom used to tell me I was getting too big for my britches. I think this happened to a few of the moderators last night. #GOPDebate,,8/7/15 8:23,6.30E+17,,Eastern Time (US & Canada)
6229,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,hefster44,,1,,,RT @MikeBoyerHa: I'm not sure who won but I'm pretty sure the American people lost #GOPDebate,,8/7/15 8:23,6.30E+17,"Heart is in Hohman, IN",
6230,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,graceslick77,,1,,,RT @dnaples3: @sallykohn @graceslick77 After last night's #GOPDebate there can be no doubt the corporatocracy rules.,,8/7/15 8:23,6.30E+17,,Central Time (US & Canada)
6235,No candidate mentioned,1,yes,1,Neutral,1,None of the above,0.6763,,josedeynes,,0,,,Did the #GOPDebate discussed this? https://t.co/PDevw0qLY6,,8/7/15 8:23,6.30E+17,"Isabela, PR",
6239,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,NadineElhindi,,8,,,"A debate moderator's job is to ask tough questions, NOT to attack the candidates then play the victim. @FoxNews @megynkelly #GOPDebate",,8/7/15 8:23,6.30E+17,ï¿_ï¿_ï¿_ In God's Hands ï¿_ï¿_ï¿_,Eastern Time (US & Canada)
6240,Rand Paul,1,yes,1,Positive,1,None of the above,1,,Love_Peace_Dest,,2,,,"RT @abe_munoz: @RandPaul Had the least speaking time at the #GOPDebate,and still said more with fewer words. #StandWithRand",,8/7/15 8:23,6.30E+17,Texass :),
6241,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,rapturebus,,0,,,"you can't fucking leave the school curriculum to be decided by the states, the south will abolish biology lmfao #GOPDebate",,8/7/15 8:23,6.30E+17,,Zagreb
6242,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,angrybooklady,,0,,,I only got to watch the first half or so of the #GOPDebate so now I'm going to read the transcript. Wish me luck.,,8/7/15 8:23,6.30E+17,"Hattiesburg, MS",Central Time (US & Canada)
6244,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,MishaisShort,,0,,,that shit was some bullshit #GOPDebate,,8/7/15 8:23,6.30E+17,,Central Time (US & Canada)
6245,Scott Walker,1,yes,1,Negative,1,None of the above,0.3596,,SsSsneverbroken,,129,,,"RT @blowticious: Scott Walker keeps saying he turned Wisconsin around. That state is poor, poverty stricken and riddled with bullets. #GOPDï¿_ï¿__",,8/7/15 8:23,6.30E+17,,
6247,Jeb Bush,1,yes,1,Negative,1,None of the above,1,,schiller713,,0,,,Jeb was a winner last night? Huh? #GOPDebate http://t.co/3VIMaoZbtI,,8/7/15 8:22,6.30E+17,Houston,Mountain Time (US & Canada)
6248,Jeb Bush,1,yes,1,Positive,1,None of the above,1,,Naomi_kibey,,0,,,#GOPDebate I believe @JebBush made some of the most valid points last night bringing different facts and imformation about flordia.,,8/7/15 8:22,6.30E+17,philadelphia ,Pacific Time (US & Canada)
6249,Scott Walker,1,yes,1,Positive,1,Foreign Policy,0.3516,,Kathie1718,,55,,,"RT @mikandynothem: Best line tonight: @ScottWalker: ""Russia and China know more about Hillary Clinton's emails than Congress."" #GOPDebate #ï¿_ï¿__",,8/7/15 8:22,6.30E+17,,
6250,No candidate mentioned,1,yes,1,Neutral,1,None of the above,0.6413,,LuisHRoman11,,0,,,re-watching the earlier part of the #GOPdebate.,,8/7/15 8:22,6.30E+17,"Chicago, IL",Central Time (US & Canada)
6252,trump,1,yes,1,Negative,1,None of the above,1,,Elaineplaywrite,,0,,,Oh Trump! You slay me! #DebateWithBernie #Democrat #GOPDebate http://t.co/yhfktWap9z,,8/7/15 8:22,6.30E+17,Charlotte,
6253,trump,1,yes,1,Negative,1,None of the above,1,,jefftiedrich,,1,,,"If trump showed up at the next #GOPDebate in full Kiss makeup and costume, I might actually have to switch to the Republican party.",,8/7/15 8:22,6.30E+17,"New York, NY",Eastern Time (US & Canada)
6254,No candidate mentioned,1,yes,1,Negative,1,Religion,1,,Johnisnotamused,,0,,,Omg I hope none of them think they've heard from God. Could do without a schizo in office. #GOPDebate,,8/7/15 8:22,6.30E+17,literally anywhere else,Quito
6257,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,amoranimatio,,1,,,RT @itellyouthings: 2015 is the year #hugs earned their rightful place at the #GOPdebate,,8/7/15 8:22,6.30E+17,"University City, MO",Eastern Time (US & Canada)
6259,kasich,1,yes,1,Negative,1,None of the above,1,,jjohnson101075,,25,,,RT @FemsHaveBallz: Kasich needs to be off the stage for the next debate &amp; Carly needs to be in. She was the clear winner even after the priï¿_ï¿__,,8/7/15 8:22,6.30E+17,,
6260,Jeb Bush,0.6559,yes,1,Negative,1,Racial issues,1,,afaduln2,,19,,,"RT @TheBaxterBean: 'When we passed Bush's Patriot Act, said POTUS could do whatever he wants, we never meant a black guy.' #GOPDebate http:ï¿_ï¿__",,8/7/15 8:22,6.30E+17,The world,Eastern Time (US & Canada)
6261,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,MishaisShort,,0,,,clearly i just watched the #GOPDebate on youtube...,,8/7/15 8:22,6.30E+17,,Central Time (US & Canada)
6263,cruz,1,yes,1,Positive,1,None of the above,1,,kreiner_t,,1,,,RT @shmhpodcast: cruz knows words. And he's willing to say them. #GOPDebate,,8/7/15 8:22,6.30E+17,,
6265,No candidate mentioned,1,yes,1,Negative,1,None of the above,0.6703,,mrlemarc,,20,,,"RT @AllThingsFlynn: 3 Biggest Issues in the country, Zero mentions.
1) Income Inequality
2) Campaign Finance Reform
3) Climate Change
#GOPDï¿_ï¿__",,8/7/15 8:22,6.30E+17,Chicago ,Eastern Time (US & Canada)
6269,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,acktawveeoh,,137,,,"RT @maureenjohnson: George W. Bush sitting in the back of this debate, quietly completing his first sudoku. #GOPDebate",,8/7/15 8:22,6.30E+17,,
6271,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,RoRoscoe,,2,,,"RT @DANEgerus: I didn't expect Chris Wallace(D) to be the 2nd worst partisan pontificating asshole ""moderating"" #GOPDebate @megynkelly",,8/7/15 8:22,6.30E+17,,Eastern Time (US & Canada)
6273,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,mo_keefe,,560,,,RT @maureenjohnson: At what point do they declare the Hunger Games open and these dudes run for the cornucopia? #GOPDebate,,8/7/15 8:22,6.30E+17,,Pacific Time (US & Canada)
6279,No candidate mentioned,1,yes,1,Negative,1,Religion,1,,g8r84,,1,,,"RT @WolfNW: Find it extremely disturbing that outta everything from last night's #GOPDebate, no one is questioning the ""who does God ï¿__ï¿_ï¿_ï¿_ morï¿_ï¿__",,8/7/15 8:22,6.30E+17,,Eastern Time (US & Canada)
6284,No candidate mentioned,1,yes,1,Negative,1,None of the above,0.6667,,SoftNPink,,3,,,RT @lotyslove: Not voting for anyone who isn't discussing or demanding we discuss #WhiteSupremacy. #GOPDebate,,8/7/15 8:22,6.30E+17,"Detroit, Michigan",America/New_York
6288,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,heatherquintal,,0,,,Watched 15 mins of the #GOPdebate and then spent the rest of the night figuring out how I can dedicate my life to getting HRC elected. OMG.,,8/7/15 8:22,6.30E+17,"oakland, ca",Pacific Time (US & Canada)
6291,trump,1,yes,1,Negative,1,None of the above,1,,stevegalluccio,,0,,,If I were a republican I would be mad as Hell that my party has been turned into a three ring circus by one Mr. Trump. #GOPDebate,,8/7/15 8:22,6.30E+17,Montreal,Eastern Time (US & Canada)
6292,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,josedeynes,,0,,,Hardest questions in the #GOPDebate  https://t.co/7E8IXL6j3l,,8/7/15 8:22,6.30E+17,"Isabela, PR",
6297,trump,1,yes,1,Positive,1,None of the above,0.6591,,democraticenter,,2,,,RT @ImtheBoogyman: http://t.co/gXSpz9KqJ7 Who won the debate? I voted @realDonaldTrump cast your vote with an honest source @DRUDGE not @Foï¿_ï¿__,,8/7/15 8:22,6.30E+17,USA,Atlantic Time (Canada)
6301,trump,1,yes,1,Negative,1,None of the above,1,,Nomadjl,,0,,,I'm so happy that my family is turning against Trump and they did watch the #GOPDebate last night,,8/7/15 8:22,6.30E+17,Vienna West Virginia,Quito
6304,trump,1,yes,1,Negative,1,FOX News or Moderators,1,,DWHignite,,0,,,@realDonaldTrump should buy @FoxNews and fire @megynkelly for thinking she could trump the Trump #GOPDebate #tcot  https://t.co/j35iWIhbcE,,8/7/15 8:22,6.30E+17,,
6306,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,laprofe63,,1,,,"They were all #LOSERS in my book. But I'm a progressive, pushing country in ""wrong"" direction. #GOPDebate  https://t.co/4aPV2w39a9",,8/7/15 8:22,6.30E+17,Chicagoland #USA via #NYC ,Central Time (US & Canada)
6309,No candidate mentioned,1,yes,1,Negative,1,Jobs and Economy,0.6636,,luisAUGUSTOpr,,2,,,#GOPDebate Recap http://t.co/TsUIKsJEeB,,8/7/15 8:22,6.30E+17,PR | US,Quito
6311,trump,1,yes,1,Negative,1,None of the above,1,,ZachWolfe20,,0,,,How can trump think that he won the #GOPDebate last night when he never actually answered any questions?,,8/7/15 8:22,6.30E+17,,
6317,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,nopigtoobig,,0,,,How long until the @GOP realises that @FoxNews is bad for the party? Narrower and narrower it becomes. #GOPDebate,,8/7/15 8:21,6.30E+17,"Axminster, Devon",
6318,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,0.3478,,RonBasler1,,29,,,"RT @Cameron_Gray: I thought a #FOXNewsDebate would be the last place I'd hear ""Oh yeah, let's squeeze in a quick final question about veterï¿_ï¿__",,8/7/15 8:21,6.30E+17,"California, USA",
6324,No candidate mentioned,0.6698,yes,1,Neutral,1,None of the above,0.6698,,MattCFranks,,0,,,Enjoy the #GOPDebate? Share emojis of the candidates with @YourMoji! Download the app: http://t.co/8JzxXb9L46 #client http://t.co/19XPNNv2La,,8/7/15 8:21,6.30E+17,Chicago,Eastern Time (US & Canada)
6325,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,CostaRicaLiving,,17,,,"RT @bjork55: Shorter #GOPDebate: We support policies &amp; principles that don't work, have never worked, will never work. Please vote for us.",,8/7/15 8:21,6.30E+17,Costa Rica,Central Time (US & Canada)
6327,No candidate mentioned,1,yes,1,Negative,1,None of the above,0.6817,,brodyclemmer,,0,,,"As I listen to the #GOPDebate this morning, I cannot stop thinking of #JonStewart's words ""Bullshit... is everywhere"".",,8/7/15 8:21,6.30E+17,PHL,Eastern Time (US & Canada)
6335,trump,1,yes,1,Neutral,1,FOX News or Moderators,0.6563,,teemonee31066,,0,,,"ï¿_ï¿_ï¿_@megynkelly: Crazy day, fun night, exhausting week. This is moments before the #GOPDebate - megn @trump like ...got u",,8/7/15 8:21,6.30E+17,ATL/ NYC.... miami . soon,Quito
6337,No candidate mentioned,1,yes,1,Positive,1,None of the above,1,,effyes,,0,,,"Carly Fiorina needs to be Secretary of State or on the ticket as VP, at least, so extremely smart and sharp! #GOPDebate",,8/7/15 8:21,6.30E+17,"Cochrane, AB",Mountain Time (US & Canada)
6341,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,v_nooguyen,,0,,,"In a world with Fact Check, WHY LIE?! #GOPDebate",,8/7/15 8:21,6.30E+17,,Central Time (US & Canada)
6342,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,IamMuskyHunter,,1,,,At this point in the #GOPDebate there is no winner. Only losers.,,8/7/15 8:21,6.30E+17,Wisconsin,Central Time (US & Canada)
6347,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,allicatt_meow,,1,,,RT @Mauxes_: The #GOPDebate candidates honestly terrify me because if one is actually elected our country will be fucked.,,8/7/15 8:21,6.30E+17,"Milwaukee, WI",Central Time (US & Canada)
6351,trump,1,yes,1,Negative,1,None of the above,1,,LewisLynnComedy,,0,,,Idocracy at its finest.. #Trump #Trump2016 #GOPDebate #education #AmericasGotTalent #America #hilarious #funnywomen http://t.co/i4Iv4UK5jp,,8/7/15 8:21,6.30E+17,"Florida, USA",
6358,trump,1,yes,1,Negative,1,None of the above,1,,irinahart86,,0,,,It's scary to think just how close he could get to that finish line :(  #NotMyCandidate #DumpTrump #GOPDebate  https://t.co/N8jAFQCEgG,,8/7/15 8:21,6.30E+17,New York,Eastern Time (US & Canada)
6364,kasich,1,yes,1,Negative,1,LGBT issues,0.6617,,FishingwFredo,,0,,,".@TheFix's #GOPDebate highlights: Kasich's gay marriage defense, Jeb's Common Core defense. I think I know why you didn't like the debates.",,8/7/15 8:21,6.30E+17,Flyover Country,Pacific Time (US & Canada)
6365,No candidate mentioned,1,yes,1,Negative,1,Racial issues,1,,kzshabazz,,1,,,...But I don't take either party seriously. GOP and Dems are on the same racist team #GOPDebate,,8/7/15 8:21,6.30E+17,global afrika #LetsGetFree,Eastern Time (US & Canada)
6367,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,fanofAC,,0,,,@BernieSanders Not only are the Rs out of touch but so is @FoxNews  #GOPDebate #DebateWithBernie,,8/7/15 8:21,6.30E+17,"Dallas, Texas",
6372,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,nathanbradshaa,,0,,,Watching the #GOPDebate ..... Anti abortion ... I'm ashamed of my gender,,8/7/15 8:21,6.30E+17,"Melbourne, Australia",
6374,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,DavewWukie,,7,,,RT @sydney2m: exactly what I said #WakeUpAmerica #Revolution   #Chattanooga #DefundPP #TermLimits #GOPDebate #STOPCommonCore https://t.co/Gï¿_ï¿__,,8/7/15 8:21,6.30E+17,"salem, ohio",
6379,trump,1,yes,1,Negative,1,None of the above,1,,CaseyLait,,200,,,"RT @BrickCh4News: Years later, doctors will tell trump that he has an IQ of 48 and are what some people call mentally retarded. #GOPï¿_ï¿__",,8/7/15 8:20,6.30E+17,,
6383,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,terryatravers,,1,,,"RT @OneLegSandpiper: #GOPDebate I was disappointed. Not ONE of them said ""Churchillian.""",,8/7/15 8:20,6.30E+17,1562,Atlantic Time (Canada)
6387,trump,1,yes,1,Neutral,1,FOX News or Moderators,1,,kttk234567,,0,,,"Trump Twitter Rant: ï¿_ï¿_ï¿_Megyn Kelly Bombed Tonightï¿_ï¿_
http://t.co/SbpiWOM0JJ #GOPDebate #tcot #RedNationRising #uniteblue #pjnet #gop #tgdn #p2",,8/7/15 8:20,6.30E+17,USA,Eastern Time (US & Canada)
6392,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,dakotacloud,,0,,,"The #GOPDebate was terrifying. All I can say is, @SenSanders 2016. #Bernie #BernieSanders #Bernie2016 #FeelTheBern http://t.co/K8FKh4pNjr",,8/7/15 8:20,6.30E+17,"Corvallis, OR",Arizona
6393,trump,1,yes,1,Positive,1,None of the above,1,,DavidStanstead,,0,,,Floyd5689: Loved watching the #GOPDebate last night! We need realDonaldTrump to #MakeAmericagreatagain. #inspiration,,8/7/15 8:20,6.30E+17,Divinity bound,Pacific Time (US & Canada)
6396,No candidate mentioned,1,yes,1,Negative,1,None of the above,0.6778,,JonStokely,,8,,,"RT @MattTheMedic: I don't know who won the #GOPDebate tonight, but I'm certain America lost.",,8/7/15 8:20,6.30E+17,,
6405,No candidate mentioned,1,yes,1,Negative,1,None of the above,0.6726,,ScoopcooperSeth,,45,,,"RT @sims: While I havenï¿_ï¿_t heard from him, I have personally addressed God many times tonight while watching this #GOPDebate.",,8/7/15 8:20,6.30E+17,,
6409,No candidate mentioned,1,yes,1,Negative,1,Religion,1,,Torold_Time,,1,,,RT @TheIdleTeen: Why did she mention God? The last time I checked in THE CONSTITUTION it said there must be separation of church and state.ï¿_ï¿__,,8/7/15 8:20,6.30E+17,CT,Central Time (US & Canada)
6413,No candidate mentioned,1,yes,1,Positive,1,FOX News or Moderators,1,,itslaurenmason,,0,,,So after the #GOPDebate last night I think I know who I want to be president. #MegynKelly #MegynKellyforPresident #MegynKelly2016,,8/7/15 8:20,6.30E+17,"Augusta, Georgia",Central Time (US & Canada)
6415,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,kujo71,,1,,,RT @amirandas: #GOPdebate was indeed flaccid. Want to hear what @BernieSanders has to say in the Democrat debate! #DebateWithBernie https:/ï¿_ï¿__,,8/7/15 8:20,6.30E+17,"Columbia, MO",Central Time (US & Canada)
6416,cruz,1,yes,1,Positive,1,None of the above,1,,abeachbum120,,9,,,"RT @pursueliberty: Truer and more poignant words were never spoken on a debate stage. Well done, @tedcruz #GOPDebate  https://t.co/XULzpGLhï¿_ï¿__",,8/7/15 8:20,6.30E+17,Republic of Texas,
6418,trump,1,yes,1,Negative,1,Women's Issues (not abortion though),0.6762,,EhabZ,,0,,,"ï¿_ï¿_ï¿_Fat pigs, dogs, slobs and disgusting animalsï¿_ï¿_: Female victims of Trumpï¿_ï¿_s sexist insults brought up in #GOPdebate  http://t.co/RAs5SFCNig",,8/7/15 8:20,6.30E+17,"Brooklyn, New York",Eastern Time (US & Canada)
6424,rubio,1,yes,1,Positive,1,Jobs and Economy,0.7045,,JaclynHStrauss,,0,,,I loved it in the #GOPdebate when @MarcoRubio spoke about repealing Dodd-Frank. He is a champion of #smallbusiness.,,8/7/15 8:20,6.30E+17,"Halifax, Nova Scotia, Canada",Mid-Atlantic
6427,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,JanetLevinson1,,2,,,"RT @renomarky: #GOPDebate #FoxDebate 
Absolutely no need for such long winded questions! We all know the topics! This ain't a gotcha game!ï¿_ï¿__",,8/7/15 8:20,6.30E+17,Montana,Pacific Time (US & Canada)
6428,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,KGrumke,,0,,,Check out our interactive fact check of the #GOPDebate! http://t.co/3064jPtpa0 @NewsyVideos,,8/7/15 8:20,6.30E+17,"Columbia, MO",Central Time (US & Canada)
6436,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,Shirleystopirs,,3,,,RT @LadySandersfarm: You have no clue what silent majority is thinking.Your mindset comes frm 2% of pop. You're out of touch. #GOPDebate  hï¿_ï¿__,,8/7/15 8:20,6.30E+17,,Atlantic Time (Canada)
6437,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,ScoopcooperSeth,,7,,,"RT @mjtbaum: By the way... real, professional moderators don't laugh at jokes like that... #GOPDebate",,8/7/15 8:20,6.30E+17,,
6438,cruz,0.6966,yes,1,Neutral,1,None of the above,1,,AndiDankert,,13,,,"RT @leedsgarcia: .@tedcruz does this include deporting DREAMers? #GOPDebate 
https://t.co/jdcmRVnjWW",,8/7/15 8:20,6.30E+17,"Cambridge, MA",Eastern Time (US & Canada)
6443,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,fedbizop,,0,,,Theme song for the next #GOPDebate should be The Dope Show.,,8/7/15 8:20,6.30E+17,Michigan,Quito
6445,No candidate mentioned,1,yes,1,Negative,1,None of the above,0.6932,,VillaPeter100,,0,,,"Last night, I wasn't sure if I was watching the #GOPDebate or an @nbcsnl sketch. Absolutely hilarious.",,8/7/15 8:19,6.30E+17,"Make It Happen, U.S.A.",Central Time (US & Canada)
6446,trump,1,yes,1,Negative,1,None of the above,1,,JoeLeverone,,0,,,"Trump: Unpresidential, childish
Kasich: Made gains
Rubio: Made gains, positive
Bush: No harm, specific
Walker: No harm, specific
#GOPDebate",,8/7/15 8:19,6.30E+17,"Rochester, N.Y.",Eastern Time (US & Canada)
6453,No candidate mentioned,1,yes,1,Negative,1,None of the above,1,,campbellsl,,0,,,@BEbstyne @jonstank Cynicism is for wienies. The #GOPDebate was rife with grandstanding and stupidity.,,8/7/15 8:19,6.30E+17,CT,Eastern Time (US & Canada)
6454,cruz,1,yes,1,Negative,1,None of the above,1,,GodsDontExist,,4,,,RT @mydaughtersarmy The GOP debate took an awful toll on cruz.  #GOPDebate http://t.co/NcU94RGBlO @tedcruz @realDonaldTrump @greggutfeld,,8/7/15 8:19,6.30E+17,"PDX, Oregon ï¿_Ö‰  ",Pacific Time (US & Canada)
6455,No candidate mentioned,1,yes,1,Neutral,1,None of the above,1,,mpgrenier731,,0,,,"#GOPDebate: The latest news, reality checks &amp; analysis from @bpolitics http://t.co/o3G8cqdKpA http://t.co/5P2bEAgEUp",,8/7/15 8:19,6.30E+17,,Eastern Time (US & Canada)
6457,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,nycliving207,,0,,,"It was hard to take @megynkelly serious during last night's #gopdebate when her faux eyelashes kept distracting me.  Why, Megyn, why?",,8/7/15 8:19,6.30E+17,,Atlantic Time (Canada)
6459,No candidate mentioned,1,yes,1,Negative,1,FOX News or Moderators,1,,jackmann11,,0,,,@marklevinshow And INQUISITION  it was ! Very disgusted with @FoxNews moderators especially @megynkelly &amp; Wallace #GOPDebate #NoKellyFiles,,8/7/15 8:19,6.30E+17,USA ,Pacific Time (US & Canada)
