Negative,#GOPDebate was a joke,
Negative,"After that hilarious #GOPDebate I think the only real candidates are
@HillaryClinton and @BernieSanders http://t.co/c6ulr4O8hE",
Negative,RT @lesleyabravanel: My girl Hillary Clinton whips and nae naes like nobody's business. That's why Trump had to pay her to come to his wedd_�_,
Negative,"RT @Dreamweasel: FOX NEWS: ""Why is a smug, sexist asshole that people support bc he's a smug, sexist asshole acting like a smug, sexist ass_�_",
Positive,RT @guypbenson: I predicted big ratings for Fox's #GOPDebate. I did not expect they'd be this big... http://t.co/IJseDrcUlZ,
Negative,I couldn't help myself... Why GOP Candidates Need a Pageant Coach. #GOPDEBATE #BLOG http://t.co/wj05xZksA0 http://t.co/Jpxno0Jo5A,
Negative,RT @k_mcq: Megyn Kelly is acting like an SJW repeating @PPact talking points &amp; taking insults against feminists personally. Waste of space!_�_,
Negative,Absolutely terrifying. #Trump #GOPDebate http://t.co/m2leGhw8fJ,
Negative,Ugh to think there were actually people sitting on their couch last night saying YES YES THIS IS REASONABLE. #GOPDebate,
Negative,RT @goldengateblond: Megyn Kelly better be careful with her tone or she'll be called the worst thing possible: a feminist. #GOPDebate,
Positive,"@sallykohn @megynkelly Megyn you are now officially charted on the Moonbat Hit Parade.
#MegynKelly #GOPDebate",
Negative,Rand Paul came off as a little petty man with Napoleon complex. Blah #tcot #trump #GOPDebate  https://t.co/hzryAMnGsZ,
Negative,"RT @ergeekgoddess: Yo #GOPDebate, I'm really happy for you, I'mma let you finish. But #JonStewart had one of the best TV shows of all time._�_",
Positive,Kasich making a better showing so far than I thought he would #GOPDebate,
Neutral,RT @ColinPClarke: Combating #ISIS big topic in #GOPDebate. Our analysis based on all insurgencies since WWII http://t.co/kpq07uPyrS http://_�_,
Positive,RT @sarahbh319: @OneRationale I'm on the fence between Huckabee and Cruz. Honorable mention to Rubio. #GOPDebate,
Negative,How dare @megynkelly ask @realDonaldTrump his history of being a male chauvinist! Do we expect our president to have integrity?! #GOPDebate,
Negative,"RT @clairechansen: Hey Trump, refraining calling women ""fat pigs"" and ""whores"" isn't being politically correct, it's being a decent human. _�_",
Negative,RT @JesseCox: This just in: women have less rights then babies. #GOPDebate,
Negative,RT @AdamSmith_USA: democrats watching the #GOPDebate http://t.co/MuSUto1iRh,
Negative,RT @NicoleT_E86: @megynkelly @FrankLuntz I used to like you but not anymore. You should read the tweets - you did an awful job tonight. #GO_�_,
Positive,Jeb Bush: a proven conservative record &amp; proven record of winning #gopdebate https://t.co/vN45Hf6YEM,
Neutral,RT @samugranados: Robert Costa / David Weigel breaking down the #GOPdebate in this neat presentation by @Tan_Shelly  @SethBlanchard http://_�_,
Neutral,"RT @hwrudulph: Take a break from the #GOPDebate and reminisce with me on the awesome, groundbreaking badassery of #QueenLatifah. http://t.c_�_",
Negative,RT @TheBaxterBean: Scott Walker Forces Women To Carry Rapists_�� Pregnancies &amp; Let Men Sue Over Abortion #GOPDebate http://t.co/yziVIpQAnx @B_�_,
Negative,"RT @monaeltahawy: And was cheered! Shame, #GOPDebate: Trump responds to Megyn Kelly's questions on misogyny _�� with more misogyny http://t.c_�_",
Negative,The #GOPDebate in 6 seconds: https://t.co/8hZOwUufpo,
Neutral,RT @TheBaxterBean: Marco Rubio Plans To Help Wall Street Profit Off College Students' Future Earnings http://t.co/KowXcW9IbC #GOPDebate htt_�_,
Neutral,"RT @ShannonBream: The donor class feeds the political class, govt keeps getting bigger - says @GovMikeHuckabee #GOPdebate",
Positive,"@CarlyFiorina Magnificent at the first #GOPDebate. I support Ted Cruz as POTUS, but would support you as running mate or POTUS. HONESTY!",
Negative,RT @einial: Did Rubio's ears get bigger during this debate? #GOPDebate,
Neutral,"Kasich/Williams 2016
#GOPDebate http://t.co/qdDoqyX0IP",
Neutral,The First #GOPDebate: Social Media Reaction and More http://t.co/sBvY8iiruF,
Neutral,RT @murphttam: Miss the #GOPDebate last night? Don't fear! I've got you covered with a recap https://t.co/mdI4JzVabp,
Negative,"""Would you really let a mother die, rather than have an abortion?""
Was seriously being asked of a presidential hopeful in 2015. #GOPdebate",
Negative,".@TajMagruder Say it with me, GOP: Bashing .@HillaryClinton is not a campaign platform! #GOPDebate",
Neutral,RT @DanScavino: ICYMI: @realDonaldTrump on @Morning_Joe @morningmika discussing #GOPDebate #Trump2016 #MakeAmericaGreatAgain  https://t.co/_�_,
Negative,@KyleBrandt in the #GOPDebate Fox made @megynkelly play the womens victim she wasn't professional. She was a raging B all night,
Negative,"Early2000s: I did political theater w/""Billionaires for Bush (or Gore)"" re corruption of $ in politics. #GOPDebate Trump: ""I buy 'em all!""",
Neutral,RT @realOBF: God is up next on the #GOPDebate ... http://t.co/tUdL2F7Zs1,
Neutral,"RT @WStachelberg: Last night's #GOPDebate: what topics merited attention, and which were ignored #GOPtbt http://t.co/1mbeTsRSrI",
Negative,RT @TinyMuslimah: Everybody wanna be a Jesus freak till it's time to feed the poor. #GOPDebate,
Negative,RT @johneberkowitz: This sums up the #GOPDebate perfectly. http://t.co/d6p2W69Ea5,
Negative,RT @BBCJonSopel: Listening to Donald #Trump2016 you get impression he could start a fight in an empty room #GOPDebate,
Negative,"RT @TheFriddle: I miss the days when conservatives wanted a @GOP Presidential candidate who was, you know, a conservative... #Trump #GOPDeb_�_",
Neutral,Heard clip from #GopDebate about #NSA w/ #Christie &amp; #Paul . #Christie supports #NSA past actions.So he agrees w/#Obama &amp; #Democrats right?,
Negative,"RT @Tombx7M: Will someone please tell Megyn it's not about her.
#kellyfile #GOPDebate",
Neutral,"""But what about the next 10 words?"" - @Pres_Bartlet #GOPDebate",
Neutral,THIS. #GOPDebate #GOPClownCar  https://t.co/ED40f1ZIFY,
Positive,I hate that I missed the #GOPDebate last night but these @FoxNews high lights are on point. _���_��__���,
Negative,Fuck it last one and I'm done #GOPDebate #ChrisChristie http://t.co/QAmUqbetDc,
Neutral,"RT @brian_mcgill: Fantastic statistical breakdown of the #GOPdebate from @randyyeip, @stuartathompson last night.http://t.co/dbGL8GdFPb htt_�_",
Negative,"RT @k_mcq: Megyn Kelly on Trump: _��He can_��t just keep just going after everyone attacks him!_ѝ Yes, he can, Ms. ""I_��m Offended!"" Feminist. #GO_�_",
Negative,beeteedubs.  If you have to play 'Lesser-of-17-Evils' with your party ... perhaps you need a new party.  #p2 #tcot #GOPDebate,
Positive,"Two debates, one winner: Carly http://t.co/piewA1JCcc #Carly2016 #GOPDebate",
Negative,"RT @FreedomJames7: John Kasich Is A RINO.
#GOPDebate",
Neutral,RT @LeticiaEstrada: Did anyone see this last night #gopdebate #trump https://t.co/aU20dYdoWh,
Neutral,RT @alicetweet: Coming up: @govmikehuckabee on @FoxBusiness re: #GOPDebate http://t.co/jSLiarDFCO,
Negative,RT @Number10cat: I'm just glad there isn't a swimsuit round #GOPDebate http://t.co/tiTzlo93OF,
Negative,#Petition: Exclude Megyn Kelly As A Host From Future Fox News Debates: https://t.co/DxnjJUXeLe (@change) #GOPDebate #debate #MegynKelly #GOP,
Negative,"Why can't our debates be more like the Founding Fathers?
http://t.co/01KulhlXSK
#GOPDebate
#LNYHBT #TLOT #TCOT #P2",
Neutral,@TheRightScoop well @FrankLuntz focus group certainly doesn't match today's #GOPDebate polls,
Negative,"RT @docrocktex26: This is who wants to ""lead"" your country. This is who wants to make decisions on your behalf. This was their opening case_�_",
Negative,"RT @deray: Scott Walker is dangerous. He is deep in his own world and is most comfortable there, it seems. Dangerous. #GOPDebate",
Negative,"Lets not pretend the bar for POTUS is very high now.  Its somewhere between sh*t and syphilis
#GOPDebate #tcot",
Negative,S/O to the GOP for being proud of defeating teachers union even though they just wanted higher wages #GOPDebate,
Neutral,GOOD POINT  Wait 'til you hear him in a SERIOUS Debate! #GOPDebate #FoxNews  https://t.co/IGhQI3LgH9,
Negative,"RT @TananariveDue: As @ShaunKing pointed out, #GOPDebate had a huge audience of POC ready to learn. What we learned was mostly just scary. _�_",
Negative,RT @theblaze: Pundits incensed over @megynkelly's abortion question for @ScottWalker during #GOPDebate: http://t.co/m8hAmUusrZ,
Negative,I don't give a flying fuck about what Hollywood celebs think about last night's #GOPDebate. They know who they want to win already. F-them.,
Neutral,"RT @fakedansavage: Trump: ""If I'm the nominee, I will not run as an independent."" #GOPDebate",
Negative,RT @PersianPolitik: @woodruffbets @thedailybeast And you just proved @realDonaldTrump point on bad journalists from the #GOPDebate can't ev_�_,
Negative,"RT @ChadHastyRadio: Really, the only people who seem upset with @BretBaier &amp; @megynkelly &amp; FOX are the people who backed Trump. #GOPDebate",
Negative,@Deb_Libby Half the Republican base has dementia. They probably found it riveting (when not confusing the TV w/the toaster). #GOPDebate,
Negative,"RT @marcorubio: This election better be about the future, not the past. #GOPDebate",
Negative,"I don't agree with @megynkelly but she is by no means a bimbo, #DonaldTrump.
As a woman, I find Trump's comments disgusting.
#GOPDebate",
Negative,RT @deray: Christie comes across as a bully. But the bully that reminds you that he hurts people because it's in their best interests. #GOP_�_,
Negative,"Chris Christie tried to wrap himself in 9/11 (Giuliani-style) during the #GOPdebate. In doing so, he lied, twice. http://t.co/y6mUdmr66P",
Negative,"RT @k_mcq: It_��s embarrassing that a brilliant, stunning woman like Megyn Kelly uses SJW, feminist propaganda to attack Republicans. #GOPDeb_�_",
Negative,RT @Kerryepp: A debate should be between 2 candidates. Not between a candidate and a moderator. The moderators should be time keepers only._�_,
Negative,"#GOPDebate why do politicians stick to the same old topics, pro-life, pro-choice? gay marriage. Let it go..These are personal choices!",
Negative,"I mean, why should it matter if the questions were unfair? You didn't bother answering them anyway @realDonaldTrump #GOPDebate",
Positive,"RT @peddoc63: Go Carly_�Т
Go Carly_�Т
Go Carly_�Т
@CarlyFiorina #Carly2016 #GOPDebate
@steph93065 @MaydnUSA http://t.co/Pk45i5Zvk0",
Neutral,Todd Palin &amp; Rand Paul have closed down a Senor Frogs in Puerto Vallarta together after a day of rigorous jet skiing #GOPDebate,
Negative,RT @Didikatz: Mistake to think #GOPDebate would be fun. Seeing deep sickness US conservatism has become bastardized &amp; spawned by @FoxNews v_�_,
Positive,"#GOPDebate  Was interesting to watch, some candidates had some good points about the how the economy has change in the 10 yrs .",
Positive,"Debate Preformances:
Kasich A-
Rubio A-
Carson B+
Christie B+
Trump B
Bush B
Cruz B-
Huckabee B-
Paul C+
Walker C
#GOPDebate #Kasich #Rubio",
Neutral,RT @WND_TXT: #Trump is a man  who is Substance.A fighter.The Intellectual Class will never be able to understand a hands on person like Tru_�_,
Neutral,Donald Trump Clashes With Megyn Kelly During #GOPDebate  (Video)   https://t.co/k8h5CZrYMW,
Positive,"RT @PhillyD: I went to a gay wedding.
""Applause""
And there were black people there too!
""Standing ovation""
#GOPDebate",
Negative,"After #GOPDebate, @realDonaldTrump still #1 with Twitter but loosing ground. http://t.co/tXiMY82SOQ http://t.co/cVclcb6UBM",
Negative,"RT @kumailn: ""We have the military for a reason. To fuck shit up!!!"" #GOPDebate",
Neutral,@joshtpm #GOPDebate https://t.co/AyxbtXwsKR _�_ Money Can't Buy Me Love? Or Can It? -D Trump #Quote,
Negative,RT @Writeintrump: Jeb Bush refers to himself as Vito Corleone. I always thought he was Fredo.  #GOPDebate,
Neutral,"RT @maureenjohnson: ""Women or guns? Which are the most people?"" #GOPDebate",
Negative,RT @TamaraCG: My new favorite gif is perfect. #GOPDebate http://t.co/uKdZ8O85Av,
Negative,RT @Wordplay4Days: @Dreamdefenders were censored for taking these candidates ACTUAL words and posting these. #KKKorGOP #GOPDebate http://t._�_,
Negative,"RT @learjetter: #FOXNEWS used crazy&gt; @DWStweets to stir the #drama pot, and that's unprofessional! @FoxNews #GOPDebate
@JulietteIsabell @_�_",
Neutral,RT @ykhong: Instagram took down @dreamdefenders website for posting real quotes from the #GOPdebate wi_�_ http://t.co/5rEByRJgcK http://t.co/_�_,
Negative,"RT @TheMattFowler: _��Mr. Trump, this next question is for you. Please explain this pathetic taking of the Stone Cold Stunner_ѝ #GOPDebate htt_�_",
Negative,"RT @AmyMek: The ONLY way @realDonaldTrump will ever be treated fairly by the media -&gt;
#GOPDebate http://t.co/5wYduo9v2K",
Negative,@realDonaldTrump hires actors for his announcement. How many did he pay to click the @DRUDGE_REPORT survey ? #GOPDebate #Trump,
Negative,"RT @libertyladyusa: Yes ma'am @ConservVoice @KerryPicket ~&gt; @megynkelly Megyn you disappointed me!
#GOPDebate _��__���",
Negative,"RT @theLadyGrantham: Don't be Donald Trump dear, it's very middle class. #GOPDebate",
Negative,#GOPdebate: Trump trumps Trump. @realDonaldTrump was biggest loser.    http://t.co/I4T3C2GMZO via @SFGate,
Negative,"I want to point on one more time, that a real question, in a real presidential debate was ""what did God say to you?"" #GOPDebate",
Negative,RT @TheBaxterBean: Marco Rubio: Constitutional Right To Choose Was 'Egregiously Flawed Decision' http://t.co/U63WRh7mXN #GOPDebate http://t_�_,
Positive,Scott Walker's Wisconsin Is Seeing The Fastest Shrinking Middle Class In America http://t.co/zoPokedb8L #GOPDebate #VotersFirst #Trump2016,
Negative,His supporters don't seem to care he's just as corrupt as the politicians he calls stupid. #GOPDebate  https://t.co/8jnMnzSZBk,
Negative,"#gopdebate Carly Fiorina called Hillary a liar 3x on @Hardball_Chris
Then not more than 5 minutes later, she says she never did that
#Liar",
Negative,"I know the audience erupted last night re: @realDonaldTrump and Rosie line of ques, but how could you want that guy for a Prez? #GOPDebate",
Positive,Winners of #GOPDebate Sen. @MarcoRubio &amp; Former @HP CEO @CarlyFiorina by far best Republican Presidential Candidates http://t.co/v9QDpMpkK4,
Neutral,RT @NancyLeeGrahn: This #GOPDebate is a giant commercial for @HillaryClinton for President. Thank you God.,
Positive,RT @daveanthony: Chewbacca should be up there just roaring every once in a while.  Would fit right in.  #GOPDebate,
Neutral,#GOPDebate Field seems terrified of mentioning Obama in a negative light.,
Negative,"'Political Correctness' is a vile term, and people who invoke it as a slur are cowards. #GOPDebate http://t.co/n8pu1zOVBh",
Negative,established #GOPDebate afraid someone willing to tell the truth would shake DC up https://t.co/MIa5T8YSWP,
Negative,"RT @Writeintrump: I knew the war in Iraq was a bad idea, just like I knew letting that blind guy cut Rand Paul's hair was a bad idea.  #GOP_�_",
Positive,"Yay, social issues next!!! #GOPDebate",
Negative,RT @ArtIsWarUSA: #Democrats say Hail Hitlery #Socialist #DeathByDemocrat #Election2016 #StopHillary #GOPDebate #nazi #liberallogic http://t_�_,
Negative,"RT @Elevat0rLady: Hopped on FB, and saw my friends recap of the #GOPDebate ... She wins. http://t.co/tpszBViD8O",
Negative,"RT @Mammals_Suck: I am shocked* that over an hour into the #GOPDebate &amp; there have been no Qs about Police Brutality &amp; #BlackLivesMatter
_�_",
Negative,"Maybe tweeting is just not your game. I know! Let's have a spelling contest with #profanity..U win #GOPDebate
 https://t.co/9TaLiqmeZH",
Negative,"RT @JeffSimmons2050: #GOPDebate takeaway _�� Presence Matters. I see presence as a blend of believability,  articulation of #integrity w/ edg_�_",
Neutral,Carly Fiorina Runs Circles Around Chris Matthews Over Hillary's Record - YouTube https://t.co/B9P8WG3ixz #GOPDebate,
Negative,RT @JRehling: #GOPDebate Donald Trump is what Bruce Wayne would have turned into if his parents lived.,
Positive,"RT @jphoganorg: After #GOPDebate #FeelTheBern can step over fallen #Hillary2016
#Justice #FBI #FEC to dissect too of 22nd Amendment: http:/_�_",
Negative,"RT @ali: I've compiled a chart based on polling rank versus time allotted to speak at the #GOPDebate. Walker, Paul most robbed http://t.co/_�_",
Neutral,"""Was GOP Debate a Campaign Preview or Rearview?"" by @BradBannon on @LinkedIn https://t.co/n0mko8qQIE #UniteBlue #P2 #POTUS #GOPDebate #RSG15",
Neutral,RT @richardhine: Joe Biden watching the #GOPDebate http://t.co/6y2aXgITms,
Negative,"American women take note: When @@realDonaldTrump justified his piggish attacks on women at the #GOPDebate, not 1 man on stage called him out",
Negative,"RT @feministabulous: If you ""hate abortion"" then you shouldn't defund Planned Parenthood because that's a surefire way to increase abortion_�_",
Positive,RT @LeahRBoss: @CarlyFiorina spanked the boys tonight. She wasn't even on my radar. Is now. #GOPDebate,
Neutral,RT @indranibala: Chris Christie currently using this case to bolster his campaign for presidency. #GOPDebate https://t.co/YGMULdG8N2,
Negative,Jeb looks like Beavis when he smiles. #GOPdebate,
Negative,Who needs comedy shows when you have the #GOPDebate?! Meanwhile #macdebate was kinda a snore _��� Sorry Canada!  https://t.co/QIQvue3FSr,
Negative,"RT @TheBaxterBean: REMINDER: Family is important to Republican 2016 candidates, just not gay families. http://t.co/Cs0UsasSQS #GOPDebate ht_�_",
Negative,"Why can't our debates be more like the Founding Fathers, and less like game shows?
http://t.co/01KulhlXSK
#GOPDebate",
Negative,@BernieSanders @ScottWalker that man did not say one intelligent thing. I mean... None of them did. #BernieSanders #GOPDebate #FeelTheBern,
Negative,I have a serious #GOPDebate hangover today.,
Negative,RT @cfjwagner: The 4 scariest bugs. And I don't mean GOP candidates (RIMSHOT!) http://t.co/okC1TFczwW #GOPDebate #blog #writerslife http://_�_,
Neutral,RT @Marnus3: The perfect remedy for a #GOPDebate hangover is to #FF @pharris830 @mharvey816  @comebackdecade  @GlenThePlumber  @RFSchatten,
Neutral,"@realDonaldTrump got ""trumped"" by @megynkelly #GOPDebate",
Neutral,"RT @mydaughtersarmy: The debate has been hard on Ted Cruz.
#GOPDebate http://t.co/9hmr7Num6N",
Negative,RT @KEEMSTARx: The black guy is smart as fuck! #GOPDebate Trump should make him his VP.,
Positive,I thought @megynkelly did an awesome job at the #GOPDebate personally,
Negative,@megynkelly U disappointed me in last night's #GOPDebate. U should've asked @realDonaldTrump Q's that are pertinent 2 duties of a President.,
Neutral,"RT @gahtbomb: Mike Huckabee: ""the purpose of the military is to kill people and break things"" #GOPDebate",
Neutral,"RT @ag_texas: Hillary Clinton's response to the #GOPdebate: those guys are ok, but can they secure thousands of votes from illegals?",
Negative,RT @Writeintrump: Every time that bell rings Rand Paul's little poodle ears keep perking up.  #GOPDebate,
Negative,"RT @WhineNot: Rush: ""Not one of the 9 other candidates on the stage joined Megan Kelly in going after Donald Trump"" #GOPDebate",
Negative,"RT @Writeintrump: Rand Paul's haircut is really distracting. I almost yelled ""Rand get your leash it's time for your walk.""  #GOPDebate",
Negative,Tired of the shills in media for Hillary.  Will henceforth be known to me as #shillary.  #GOPDebate,
Negative,"RT @almightygod: Ben Carson: ""God's a pretty fair guy."" I guess he's never read the Bible. #job #pharaoh #shebears  #GOPDebate",
Negative,RT @Writeintrump: Cheap tactic by Rand Paul getting the same haircut as my poodle to distract me.  #GOPDebate,
Neutral,"RT _�� theblaze: .MattWalshBlog to Republicans after #GOPDebate: ""Maybe We Should Think About Electing Someone With _�_ http://t.co/BRx74IldWM",
Negative,John Kasich seems like a decent guy. Pity he's a republican. #GOPDebate,
Neutral,#GOPDebate Bingo! From @atavist https://t.co/hKEW4F0Kb2 http://t.co/pwaoz6kVOp,
Positive,RT @RMConservative: Cruz's line about #CampaignConservative cuts 2 the core of the issue with GOP &amp; also the shortcomings of #GOPDebate htt_�_,
Negative,RT @pulmyears: Official photo from the big #FoxNews #GOPDebate last night: http://t.co/9YQGzvC2qV,
Negative,Last night's #GOPDebate proved everything we already knew about the white patriarchal elitist homophobic party the GOP is.,
Negative,"""[Trump] has no integrity, no character, and no principles, and he's proud of it."" - @MattWalshBlog
Agreed
#GOPDebate #Trump",
Negative,RT @linnyitssn: Also funny how Constitution loving Republicans structurally violate the Constitution by bringing religion into politics. #G_�_,
Neutral,"RT @oaaselect: I'm a radical for Capitalism and Individual Rights looking for a heroic candidate.
 #GOPDebate",
Negative,BLOWTORCH IRS!! I LIKE the sound of that!! #CriminalAbusesNOWPoised2POLICEOurHealthCare  GO Rick!!! #GOPDebate  https://t.co/ZFlcfHEe3J,
Neutral,RT @megynkelly: Who is your favorite from tonight_��s #GOPDebate on @FoxNews?,
Negative,"#gopdebate the fix was in from the get-go.First off, Question about pledging support should have been addressed directly 2 @realDonaldTrump",
Neutral,The First #GOPDebate: Social Media Reaction and More:  http://t.co/UH06EzXXfG #Socialmedia #SMO,
Positive,@RealBenCarson Excellent job last night at the #GOPDebate. Class act all around. Proud to have you as a Republican candidate. #BenCarson,
Negative,"RT @KoryStamper: Lookups! ""Misogynist"" spiking @MerriamWebster (http://t.co/k7RBb12RLC). Trump, women, and the #GOPDebate: http://t.co/yXsj_�_",
Negative,God is not speaking to you looney tunes. How about some real questions? #GOPDebate  https://t.co/FBO00Cn461,
Positive,"RT @marcorubio: .@Skye820 If we're going to make this an American Century, we've got to empower small businesses. Thanks for your question _�_",
Negative,"RT @pattonoswalt: ""My God is named 'Bruce Springsteen'. Go listen to 'Jungleland' and get a fucking clue,"" -- Christie. #GOPDebate",
Neutral,I saw @megynkelly reach down and scratch her balls once after she picked about her 10th fight with @realDonaldTrump #GOPDebate #tcot,
Negative,RT @ThePatriot143: My winner overall of today's #GOPDebate 's is @CarlyFiorina She really stood out among ALL GOP Candidates,
Negative,Republicans Hate Gun-Free Zones But Held #GOPDebate In Gun-Free Zone  https://t.co/0rlAyowQW1,
Neutral,"RT @peddoc63: If Your embassy was attacked, which Woman would You trust?
RT for @CarlyFiorina
Fav for @HillaryClinton  #GOPDebate http://t_�_",
Negative,RT @lizadonnelly: Political nonsense last night. #GOPdebate (See all on my http://t.co/MOcgZtHBdZ site.)_�_ https://t.co/xyaHGrr5vH,
Negative,RT _��@TeaTraitors: #GOPDebate was still Clown Show! I'm glad Head Clown Trump helping destroy GOP. http://t.co/pRy2QPCWfu_ѝ_ѝ,
Negative,"You must admit, @realDonaldTrump throws #shade like #RHOA LOL! _�Ɋ_�Ɋ_�Ɋ #GOPDebate  https://t.co/c9LUq1dwW3",
Positive,"So looking forward to listening to @DRShow's news roundup this morning!
""You couldn't look away"" #GOPDebate
http://t.co/o8rTITVGdt",
Neutral,"RT @MolonLabe1776us: This is how last night should have looked...
@megynkelly @BretBaier #GOPDebate #TCOT @realDonaldTrump http://t.co/K2TK_�_",
Neutral,I don't know if I should laugh or cry after last nights #GOPDebate.,
Negative,"RT @pillary56: There's a difference between not being politically correct and being a massive jerk, Mr. Trump #GOPDebate",
Negative,My thoughts: Perry and Fiorina must replace Paul and Kasich in the top ten. Jindal needs to step it up and replace Christie. #GOPDebate,
Positive,"RT @marcorubio: If I'm our nominee, we'll be the party of the future. #GOPDebate",
Positive,"@SenTedCruz had best answer of night in response to immigration. Its not stupidity, it is how both sides want it.  #GOPDebate",
Neutral,RT @TheBloggess: Rather than watching the #GOPDebate I'm just watching @maureenjohnson live-tweet it.  I've made the right decision. https:_�_,
Positive,Interesting #GOPDebate analysis. @marcorubio clearly excelled as conservative leader we need. Go @TeamMarco! #tcot https://t.co/pve8wuodke,
Negative,@krauthammer Sorry the downfall of Trump in last nights debate is greatly exaggerated #GOPDebate,
Negative,"Moderator: ""@ScottWalker,when you 'rip up the Iran deal on day 1',what then?"" Walker: ""I remember tying yellow ribbons on trees."" #GOPDebate",
Negative,"RT @CCalbos: ""Tell us how god speaks to you.."" What is happening? Is this real life?  #GOPDebate",
Negative,"RT @GusRamsey: SNL doesn't have a big enough cast to spoof this.
#GOPDebate",
Neutral,"BBCWorld: RT BBCJonSopel: In midst of #GOPDebate came big blow to BarackObama with announcement that leading Jewish Democrat, Sen. Schumer,_�_",
Negative,"RT @CCalbos: Huckabee: ""the military is to kill people and break things."" On behalf of military families...F you. #GOPDebate",
Neutral,RT @PerezHilton: While you were watching the #GOPDebate @HillaryClinton was taking selfies with @KimKardashian! http://t.co/hYTSDeMr64 http_�_,
Neutral,RT @RealBenCarson: My Pre #GOPDebate 'ritual'. #BC2DC16  https://t.co/agbMc4nBM5,
Negative,"@realDonaldTrump's arrogance at the #GOPDebate: ""I_��ve used the laws of the country to my advantage."" #NotThatGuy http://t.co/Rjtjr9iOAC",
Neutral,18 hours later looking back: My biggest gaffe of the #GOPDebate was repeatedly tagging Victor Cruz (@TeamVic) instead of Ted Cruz (@tedcruz),
Negative,It's real scary that liberals are allowed 2 walk around after committing horrific crimes against humanity. #GOPDebate  #PlannedButcherhood,
Negative,"I'd like to thank the other 9 candidates at the #GOPDebate who took Trump to task for once again trying to #FatShame @Rosie. But, I can't...",
Positive,Gotta love @megynkelly #GOPDebate,
Neutral,RT @NumbersMuncher: Donald Trump is the guy who flips the Risk board over once he realizes he can't overtake Asia. #GOPDebate,
Negative,@brendohare great battle last night by premier teenage athletes. #GOPDebate http://t.co/pLGp4Aai2y,
Negative,.@FoxNews should replace @megynkelly with @marthamaccallum in future debates. MacCallum did a MUCH better job in early debate. #GOPDebate,
Negative,"Donald Trump, Democratic Spy? http://t.co/8N9MvTKN4u @realDonaldTrump @SenSanders #trump #DonaldTrump #Hillary2016 #GOPDebate",
Positive,RT @jjosephwilliams: 16% of United States homes with TV sets tuned in to #GOPDebate. Wow. http://t.co/TRs8vMWJYg,
Negative,#GOPDebate or Old White Rich Conservative Dudes on Parade. That's a childhood nightmare of mine.,
Positive,.@ljcambria @realDonaldTrump Don't forget to vote for him! Especislly when he has to go Independent! #LULZ  #HUCKSTER #RNC #GOP #GOPDebate,
Negative,Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/v1desifyee,
Negative,"RT @Writeintrump: I not only made Hillary Clinton go to my wedding, but I also made her be my Best Man.  #GOPDebate",
Negative,"Rand Paul could drop out of top 10 w dreadful, petulent debate. Fiorina moves up #gopdebate #tcot",
Negative,"RT @nerdist: I gotta say it's refreshing to hear a presidential debate where everyone is correctly pronouncing ""nuclear"" #GOPDebate",
Negative,RT @GogoAleee: IG Deleted DD Account after we participated in the #KKKorGOP hashtag during the #GOPDebate http://t.co/jNYRNOPngx via @Dream_�_,
Negative,RT @CrazyClarine: lol! RT @The3o5FlyGuy: Watching the #GOPDebate like... http://t.co/zOwJcU2baZ,
Negative,RT @sjadetx: My thoughts on the #GOPDebate http://t.co/BT7glNYUoN,
Negative,RT @FreedomTexasMom: My LOVE for @megynkelly died tonight at the #GOPDebate #FoxNews #TrumpCruz2016 #MakeAmericaGreatAgain,
Positive,"Executive Experience Matters
#gopdebate #ccot #gop #teaparty #imwithhuck #tcot #th2016 #RenewUS #wakeupamerica https://t.co/uCA5oguT29",
Negative,Does Trump not realize he's a complete joke or?? I feel as though he would have caught onto that by now #GOPDebate,
Positive,"@realDonaldTrump to primary voters: ""Your chances look good for the general election. It'd be a shame if something happened..."" #GOPDebate",
Negative,"""ISIS! Islamic extremism!""
Did I doze off when they spoke of the right wing Christian extremism that is plaguing our country?
#GOPDebate",
Positive,RT @RickCanton: #TeamMarco - understands immigration better than anyone on stage. #GOPDebate http://t.co/ivvfCxpnN7,
Positive,"In honor of last night's #GOPDebate, I'd like to add an exclamation point to the end of my name, and maybe get it put on Jeb! vanity plate.",
Negative,"""How do you earn a Jeb? And how is Jeb going to earn this nomination?"" @tnyCloseRead http://t.co/BKOWYl34ft #GOPDebate",
Neutral,"RT @seanhannity: .@realDonaldTrump: _��We need a leader at the top that_��s going to not worry so much about tone, that_��s going to get results._�_",
Negative,"Va. GOP leaders praise debate performances. Trump's, not so much. http://t.co/Ul5pgAq4UH #Election2016 #GOPDebate",
Positive,"RT @DraftRunBenRun: ""We are the United States of America, not the Divided States of America."" -@RealBenCarson #GOPDebate http://t.co/riTsRZ_�_",
Negative,Ben Carson identifying the left's use of Alinsky tactics? Masterful. #GOPDebate,
Negative,RT @lizzwinstead: Mike Huckabee. You are broken. #GOPDebate,
Negative,"RT @coleasschneider: FYI, the real terror is Donald Trump's hair. #GOPDebate",
Neutral,Who faces the most pressure coming out of the #GOPDebate? I'd say @CNN who hosts the next debate. http://t.co/tfuew8uGPs,
Negative,"@JebBush and @HillaryClinton can have pretty much the same donors, but let's make a big deal because Trump said ""fat pig."" #GOPDebate #PC",
